,Close
0,9.37
1,9.62
2,9.37
3,9.00
4,9.37
5,9.12
6,9.75
7,9.50
8,9.81
9,9.69
10,9.75
11,10.37
12,10.37
13,10.56
14,10.50
15,10.19
16,10.12
17,10.19
18,10.50
19,10.37
20,10.56
21,10.75
22,10.69
23,10.69
24,10.75
25,10.75
26,11.00
27,11.37
28,10.87
29,10.75
30,10.75
31,11.50
32,12.50
33,11.87
34,12.37
35,12.50
36,12.25
37,12.62
38,12.62
39,12.50
40,12.44
41,12.31
42,13.00
43,13.50
44,14.62
45,14.87
46,15.12
47,16.37
48,16.62
49,16.75
50,16.50
51,16.50
52,16.25
53,16.50
54,16.25
55,16.62
56,17.19
57,17.12
58,18.00
59,17.56
60,18.25
61,19.00
62,17.25
63,17.44
64,17.75
65,17.28
66,17.97
67,18.06
68,18.06
69,17.50
70,16.87
71,17.12
72,17.50
73,17.75
74,18.19
75,18.00
76,18.37
77,18.25
78,18.50
79,18.95
80,20.12
81,19.62
82,21.94
83,20.75
84,21.50
85,23.06
86,22.75
87,22.00
88,22.25
89,21.75
90,19.87
91,16.75
92,16.87
93,17.00
94,14.62
95,14.62
96,17.00
97,16.00
98,17.50
99,18.25
100,15.62
101,14.44
102,15.62
103,16.81
104,17.12
105,19.44
106,18.84
107,19.44
108,19.94
109,19.19
110,18.62
111,19.56
112,20.44
113,19.37
114,19.22
115,18.19
116,18.91
117,18.37
118,17.87
119,17.00
120,18.37
121,18.94
122,19.75
123,18.25
124,19.28
125,18.81
126,18.50
127,17.48
128,17.25
129,17.81
130,17.00
131,17.12
132,17.56
133,17.50
134,17.44
135,18.06
136,19.72
137,20.00
138,21.25
139,20.12
140,20.12
141,20.25
142,19.37
143,19.25
144,20.50
145,21.00
146,20.56
147,19.91
148,20.25
149,18.50
150,17.56
151,17.87
152,19.19
153,18.34
154,18.19
155,18.50
156,19.97
157,19.75
158,19.44
159,19.78
160,20.44
161,20.87
162,20.87
163,20.75
164,19.87
165,19.94
166,20.75
167,21.75
168,20.25
169,19.78
170,21.25
171,20.50
172,25.19
173,22.50
174,22.00
175,21.03
176,22.00
177,21.14
178,22.84
179,21.41
180,21.00
181,21.09
182,21.00
183,21.16
184,21.00
185,22.00
186,22.97
187,22.62
188,23.69
189,23.69
190,23.12
191,25.00
192,23.62
193,22.75
194,22.25
195,23.59
196,24.22
197,24.25
198,24.44
199,24.59
200,24.84
201,24.75
202,24.12
203,24.06
204,24.00
205,24.44
206,24.47
207,24.25
208,24.47
209,25.28
210,27.06
211,27.28
212,26.03
213,28.37
214,26.84
215,27.50
216,28.41
217,30.19
218,30.56
219,29.87
220,31.03
221,31.91
222,31.75
223,31.75
224,31.45
225,29.09
226,30.00
227,28.37
228,26.41
229,23.78
230,22.56
231,26.05
232,26.50
233,27.18
234,28.71
235,29.11
236,29.12
237,28.55
238,27.62
239,26.53
240,26.00
241,26.15
242,26.42
243,26.96
244,26.36
245,26.17
246,26.31
247,26.96
248,27.40
249,28.50
250,28.16
251,28.54
252,28.36
253,28.00
254,26.37
255,25.92
256,28.19
257,27.99
258,28.53
259,28.86
260,29.45
261,29.93
262,29.60
263,29.56
264,30.00
265,30.12
266,31.87
267,32.97
268,32.50
269,32.86
270,32.35
271,31.52
272,31.20
273,31.06
274,30.80
275,32.55
276,32.74
277,32.75
278,33.79
279,33.58
280,34.35
281,36.24
282,35.99
283,37.57
284,39.98
285,42.10
286,42.94
287,43.97
288,46.25
289,44.55
290,42.57
