,Close
0,53.00
1,52.13
2,52.75
3,50.00
4,47.88
5,45.75
6,47.50
7,51.13
8,52.00
9,53.75
10,57.00
11,52.75
12,51.50
13,49.63
14,47.00
15,45.25
16,43.13
17,43.00
18,42.38
19,43.13
20,44.88
21,37.38
22,37.50
23,35.50
24,37.25
25,34.38
26,39.13
27,43.13
28,43.13
29,43.38
30,44.25
31,42.00
32,40.00
33,39.31
34,41.25
35,41.38
36,40.06
37,40.81
38,42.25
39,46.50
40,45.56
41,50.00
42,50.06
43,52.63
44,51.06
45,49.00
46,49.50
47,48.00
48,48.19
49,42.50
50,43.56
51,41.50
52,41.19
53,41.69
54,41.44
55,41.88
56,43.81
57,41.88
58,40.31
59,38.44
60,40.75
61,36.94
62,37.13
63,37.38
64,35.19
65,37.31
66,39.00
67,37.50
68,35.44
69,36.00
70,32.00
71,33.69
72,36.50
73,36.19
74,35.06
75,35.88
76,35.63
77,35.56
78,36.56
79,34.31
80,33.00
81,31.63
82,33.38
83,31.56
84,31.19
85,31.88
86,32.25
87,31.75
88,30.00
89,27.88
90,24.75
91,21.63
92,21.75
93,22.13
94,20.19
95,16.19
96,18.44
97,20.06
98,21.88
99,21.13
100,18.38
101,18.00
102,20.44
103,21.13
104,22.88
105,21.00
106,17.50
107,16.25
108,11.81
109,12.38
110,12.00
111,11.19
112,10.63
113,11.69
114,12.13
115,10.69
116,9.00
117,9.13
118,8.31
119,7.19
120,7.38
121,6.50
122,8.31
123,11.13
124,13.81
125,13.50
126,12.19
127,11.75
128,15.44
129,15.69
130,16.13
131,15.50
132,17.00
133,15.88
134,13.25
135,14.19
136,13.63
137,13.75
138,13.25
139,15.63
140,17.56
141,16.00
142,15.56
143,15.50
144,16.88
145,16.63
146,16.81
147,17.00
148,16.94
149,16.75
150,17.06
151,16.38
152,15.88
153,15.44
154,14.88
155,14.75
156,14.38
157,15.31
158,16.88
159,14.81
160,15.38
161,15.75
162,15.56
163,16.25
164,17.25
165,18.06
166,19.06
167,20.50
168,19.88
169,19.13
170,17.75
171,18.31
172,18.00
173,18.88
174,21.50
175,19.31
176,19.94
177,20.63
178,19.75
179,19.44
180,18.31
181,17.06
182,17.63
183,18.56
184,19.56
185,18.88
186,19.31
187,20.25
188,20.31
189,18.75
190,19.00
191,17.56
192,18.06
193,16.50
194,14.81
195,16.06
196,16.63
197,18.31
198,18.56
199,19.00
200,18.81
201,19.25
202,19.25
203,18.56
204,18.63
205,19.50
206,19.63
207,17.56
208,18.94
209,17.94
210,17.00
211,17.13
212,17.19
213,15.06
214,15.94
215,14.75
216,16.63
217,16.06
218,16.44
219,16.63
220,16.81
221,18.12
222,19.10
223,18.00
224,16.60
225,16.90
226,18.08
227,17.20
228,16.40
229,17.75
230,17.45
231,17.85
232,18.48
233,17.00
234,16.69
235,17.65
236,20.70
237,20.80
238,19.10
239,19.76
240,18.33
241,16.15
242,15.53
243,15.91
244,16.22
245,14.23
246,16.58
247,17.71
248,17.40
249,18.13
250,17.29
251,16.92
252,17.25
253,18.30
254,15.55
255,13.47
256,12.94
257,14.00
258,13.75
259,14.00
260,14.10
261,13.50
262,13.18
263,11.90
264,11.85
265,12.00
266,12.25
267,13.35
268,14.41
269,14.88
270,15.12
271,14.10
272,14.52
273,14.05
274,14.08
275,14.00
276,13.70
277,13.66
278,13.60
279,14.65
280,14.84
281,15.29
282,15.08
283,14.90
284,15.39
285,15.72
286,16.29
287,15.95
288,15.70
289,15.42
290,15.79
