,Close
0,12.00
1,12.75
2,11.00
3,10.25
4,9.25
5,12.75
6,13.63
7,13.63
8,15.75
9,19.00
10,19.50
11,24.00
12,20.00
13,23.50
14,21.00
15,23.50
16,23.00
17,18.75
18,18.25
19,15.63
20,17.50
21,14.00
22,14.38
23,14.13
24,13.13
25,14.13
26,17.00
27,17.63
28,17.75
29,18.63
30,18.63
31,16.63
32,18.75
33,17.38
34,18.00
35,17.25
36,17.50
37,16.63
38,16.63
39,15.13
40,15.88
41,17.00
42,18.13
43,19.00
44,21.25
45,21.25
46,21.00
47,22.25
48,27.00
49,26.00
50,24.75
51,21.38
52,23.88
53,22.75
54,21.25
55,21.00
56,24.00
57,22.13
58,19.00
59,20.75
60,22.94
61,22.75
62,17.88
63,17.50
64,20.25
65,23.63
66,23.13
67,23.50
68,22.38
69,23.00
70,22.94
71,21.00
72,22.13
73,20.63
74,19.13
75,18.75
76,19.00
77,17.00
78,16.50
79,16.63
80,14.88
81,13.13
82,13.38
83,14.00
84,14.63
85,11.56
86,13.13
87,12.00
88,12.25
89,13.25
90,9.00
91,9.00
92,9.38
93,6.13
94,5.81
95,5.13
96,5.38
97,4.22
98,6.38
99,7.50
100,5.00
101,4.50
102,4.63
103,5.38
104,7.00
105,5.94
106,6.63
107,6.25
108,6.00
109,5.06
110,5.44
111,4.75
112,4.78
113,6.06
114,7.50
115,6.28
116,7.00
117,6.00
118,5.88
119,6.00
120,5.75
121,5.31
122,5.00
123,4.81
124,4.38
125,4.63
126,4.25
127,4.16
128,4.25
129,4.19
130,4.25
131,4.25
132,4.75
133,4.31
134,4.63
135,4.63
136,4.38
137,4.44
138,4.88
139,4.44
140,4.88
141,6.63
142,6.88
143,6.44
144,6.19
145,5.94
146,5.94
147,5.81
148,5.56
149,6.75
150,6.94
151,6.13
152,6.88
153,6.81
154,6.50
155,6.38
156,5.63
157,5.69
158,5.19
159,6.00
160,6.13
161,5.50
162,6.56
163,7.75
164,10.38
165,8.94
166,12.00
167,17.00
168,14.75
169,15.94
170,22.81
171,31.00
172,30.25
173,37.13
174,24.63
175,20.06
176,20.13
177,16.56
178,13.75
179,10.38
180,9.63
181,9.94
182,10.00
183,7.75
184,8.06
185,5.94
186,6.81
187,10.63
188,11.25
189,11.47
190,18.63
191,18.00
192,22.88
193,19.88
194,18.88
195,17.63
196,22.19
197,19.25
198,18.06
199,20.31
200,20.56
201,19.50
202,18.25
203,17.19
204,13.00
205,13.75
206,22.50
207,25.63
208,22.63
209,28.81
210,23.13
211,22.50
212,24.75
213,30.63
214,27.75
215,23.94
216,28.81
217,29.75
218,24.25
219,28.00
220,28.50
221,21.63
222,18.50
223,22.44
224,22.53
225,18.00
226,15.88
227,12.94
228,11.31
229,11.38
230,10.88
231,13.90
232,13.77
233,14.10
234,14.56
235,15.64
236,18.49
237,18.50
238,17.04
239,19.49
240,20.54
241,19.49
242,19.98
243,21.30
244,19.87
245,18.99
246,15.39
247,14.10
248,13.51
249,12.24
250,12.81
251,11.99
252,13.04
253,10.45
254,8.87
255,7.95
256,11.04
257,10.10
258,10.92
259,10.70
260,9.20
261,9.04
262,8.61
263,10.10
264,11.82
265,12.74
266,12.75
267,12.70
268,16.68
269,16.59
270,14.87
271,15.31
272,14.29
273,12.68
274,11.50
275,12.80
276,11.83
277,11.90
278,12.99
279,12.55
280,11.42
281,12.70
282,11.27
283,11.00
284,11.52
285,9.77
286,9.33
287,9.79
288,8.76
289,8.00
290,8.24
