,Close
0,3.37
1,3.32
2,3.59
3,3.74
4,3.63
5,3.67
6,3.72
7,3.76
8,4.07
9,4.20
10,4.46
11,4.81
12,4.68
13,4.46
14,4.42
15,4.55
16,4.49
17,4.46
18,4.59
19,4.33
20,4.02
21,3.76
22,3.80
23,3.67
24,3.59
25,3.50
26,3.89
27,3.67
28,3.89
29,3.89
30,3.85
31,3.67
32,3.67
33,3.63
34,3.85
35,3.98
36,3.98
37,3.83
38,3.98
39,3.94
40,3.69
41,3.50
42,3.80
43,3.72
44,4.48
45,4.46
46,5.03
47,4.90
48,4.20
49,4.37
50,4.33
51,3.50
52,4.24
53,3.94
54,3.94
55,4.55
56,4.53
57,4.42
58,4.54
59,4.46
60,4.67
61,4.58
62,4.21
63,4.50
64,4.75
65,4.83
66,5.50
67,5.79
68,5.83
69,5.54
70,5.42
71,5.33
72,5.96
73,7.00
74,7.08
75,7.08
76,6.50
77,6.50
78,6.92
79,7.33
80,7.42
81,7.37
82,7.58
83,7.25
84,6.25
85,6.83
86,6.67
87,6.33
88,5.83
89,6.00
90,5.83
91,6.42
92,6.17
93,6.08
94,5.58
95,5.17
96,5.33
97,5.00
98,5.08
99,5.37
100,5.62
101,5.33
102,6.12
103,6.33
104,6.92
105,7.42
106,7.17
107,6.92
108,6.75
109,6.92
110,6.25
111,6.42
112,6.54
113,6.83
114,7.08
115,7.58
116,7.33
117,7.25
118,7.37
119,7.46
120,7.42
121,7.17
122,6.50
123,5.83
124,5.92
125,5.08
126,5.17
127,5.17
128,5.17
129,5.21
130,5.33
131,5.67
132,5.33
133,5.46
134,5.37
135,5.46
136,5.58
137,5.50
138,5.54
139,5.37
140,5.33
141,5.54
142,5.50
143,5.37
144,5.00
145,5.00
146,4.25
147,4.25
148,4.33
149,4.54
150,4.42
151,4.42
152,3.92
153,3.17
154,3.12
155,3.00
156,4.25
157,3.33
158,3.21
159,3.21
160,3.25
161,2.67
162,2.67
163,2.92
164,2.96
165,3.25
166,3.17
167,3.62
168,3.17
169,3.04
170,2.75
171,3.04
172,2.87
173,2.92
174,2.81
175,2.54
176,2.79
177,2.71
178,2.50
179,2.83
180,2.62
181,2.58
182,2.58
183,2.50
184,2.67
185,2.62
186,2.71
187,2.71
188,2.69
189,3.00
190,3.33
191,3.83
192,4.54
193,4.08
194,4.08
195,4.50
196,4.58
197,4.24
198,4.25
199,4.04
200,3.67
201,3.83
202,3.83
203,5.25
204,5.33
205,5.04
206,5.17
207,5.17
208,5.25
209,5.25
210,5.00
211,5.17
212,5.37
213,5.33
214,6.00
215,6.00
216,6.75
217,6.83
218,6.96
219,7.25
220,7.50
221,8.87
222,8.58
223,9.58
224,10.00
225,11.17
226,12.12
227,12.12
228,10.00
229,10.37
230,11.50
231,11.50
232,11.33
233,10.03
234,12.40
235,13.40
236,15.65
237,15.86
238,17.10
239,19.20
240,22.51
241,22.69
242,25.33
243,27.47
244,23.29
245,25.54
246,25.41
247,23.29
248,23.29
249,24.46
250,24.89
251,20.42
252,20.43
253,18.90
254,16.17
255,20.63
256,23.99
257,22.56
258,23.74
259,23.09
260,27.05
261,27.99
262,27.33
263,28.24
264,29.25
265,34.05
266,36.15
267,36.25
268,31.64
269,30.55
270,29.50
271,29.40
272,29.39
273,28.00
274,24.98
275,25.35
276,21.70
277,18.63
278,19.11
279,20.17
280,22.34
281,26.40
282,26.84
283,25.02
284,25.65
285,26.26
286,26.89
287,26.57
288,26.85
289,29.12
290,26.85
