,Close
0,11.25
1,11.50
2,9.88
3,9.88
4,10.00
5,9.75
6,9.25
7,9.31
8,7.75
9,8.50
10,9.50
11,12.25
12,11.50
13,12.88
14,12.88
15,12.38
16,12.25
17,12.00
18,13.75
19,12.25
20,12.88
21,11.25
22,13.75
23,15.13
24,13.38
25,13.25
26,17.50
27,20.25
28,20.88
29,24.25
30,22.38
31,29.00
32,33.50
33,36.00
34,37.00
35,39.44
36,48.50
37,44.00
38,46.13
39,49.75
40,45.00
41,43.88
42,45.06
43,42.88
44,47.75
45,52.00
46,60.31
47,64.88
48,46.25
49,49.25
50,43.00
51,24.00
52,23.00
53,23.75
54,22.13
55,20.50
56,20.50
57,18.13
58,19.63
59,18.13
60,19.25
61,18.88
62,18.56
63,19.19
64,17.72
65,17.75
66,17.56
67,17.31
68,19.75
69,17.63
70,16.50
71,16.19
72,17.25
73,16.88
74,17.00
75,18.31
76,18.94
77,16.84
78,16.75
79,16.56
80,17.00
81,16.88
82,15.94
83,15.13
84,14.34
85,16.00
86,16.38
87,15.88
88,14.56
89,15.31
90,13.63
91,12.88
92,15.50
93,16.75
94,14.25
95,13.88
96,13.38
97,13.63
98,14.00
99,12.13
100,8.75
101,8.50
102,9.88
103,9.75
104,11.13
105,14.50
106,12.38
107,13.00
108,13.63
109,13.56
110,13.38
111,14.00
112,12.38
113,13.44
114,17.00
115,19.75
116,19.25
117,17.13
118,16.00
119,14.00
120,14.00
121,11.31
122,11.81
123,10.81
124,9.88
125,11.75
126,12.00
127,8.94
128,10.13
129,11.13
130,12.38
131,12.00
132,11.75
133,12.75
134,12.50
135,14.00
136,13.38
137,15.50
138,14.50
139,14.50
140,13.06
141,14.13
142,11.75
143,11.25
144,11.19
145,11.81
146,14.38
147,15.00
148,21.50
149,24.13
150,22.50
151,21.63
152,23.00
153,22.38
154,24.88
155,32.19
156,35.00
157,34.50
158,32.13
159,27.50
160,26.63
161,25.75
162,23.06
163,26.38
164,28.00
165,25.63
166,23.06
167,26.50
168,22.25
169,21.38
170,22.06
171,17.25
172,19.25
173,22.50
174,24.25
175,24.19
176,26.81
177,25.28
178,20.13
179,18.13
180,18.75
181,16.55
182,20.13
183,17.81
184,19.00
185,16.88
186,15.00
187,16.06
188,16.50
189,16.94
190,16.75
191,16.63
192,16.25
193,15.75
194,14.06
195,15.63
196,14.38
197,17.25
198,16.63
199,16.38
200,16.88
201,19.75
202,18.75
203,17.25
204,14.88
205,13.19
206,11.94
207,12.00
208,13.44
209,18.50
210,17.94
211,15.94
212,13.03
213,14.06
214,15.19
215,13.19
216,13.06
217,15.25
218,15.00
219,14.63
220,18.38
221,22.06
222,21.13
223,21.75
224,16.56
225,14.63
226,15.13
227,12.56
228,12.25
229,12.50
230,10.25
231,11.61
232,16.00
233,15.18
234,16.51
235,16.53
236,16.77
237,19.25
238,16.08
239,15.76
240,14.44
241,13.45
242,14.16
243,15.04
244,13.20
245,13.50
246,14.05
247,15.95
248,16.00
249,16.19
250,15.84
251,16.18
252,14.40
253,13.17
254,10.82
255,10.40
256,10.00
257,10.15
258,10.46
259,8.76
260,8.66
261,8.57
262,9.20
263,9.60
264,9.33
265,9.50
266,9.88
267,11.74
268,11.40
269,12.22
270,13.84
271,13.82
272,15.27
273,16.55
274,14.59
275,13.55
276,13.97
277,12.80
278,13.23
279,12.88
280,13.55
281,14.25
282,14.12
283,13.40
284,16.05
285,11.21
286,11.02
287,11.24
288,10.99
289,13.48
290,13.05
