,Close
0,14.63
1,15.25
2,14.75
3,15.00
4,15.00
5,15.00
6,15.25
7,15.31
8,15.38
9,15.38
10,17.25
11,17.50
12,18.63
13,17.88
14,18.13
15,17.75
16,18.00
17,18.00
18,17.13
19,14.88
20,15.13
21,14.50
22,14.38
23,14.63
24,14.63
25,14.25
26,14.13
27,14.00
28,14.13
29,14.13
30,14.50
31,13.75
32,14.63
33,14.38
34,13.91
35,13.75
36,14.25
37,16.44
38,16.50
39,16.25
40,16.75
41,17.00
42,17.00
43,17.00
44,17.25
45,16.75
46,16.25
47,17.00
48,19.38
49,19.13
50,19.88
51,20.13
52,19.88
53,19.38
54,19.50
55,19.19
56,19.50
57,20.38
58,20.38
59,18.75
60,20.00
61,19.75
62,19.50
63,18.88
64,19.00
65,19.88
66,20.75
67,22.00
68,21.50
69,21.63
70,21.88
71,21.00
72,20.81
73,21.00
74,20.88
75,19.88
76,20.00
77,20.13
78,19.38
79,20.00
80,19.13
81,18.63
82,20.25
83,19.63
84,19.88
85,19.50
86,19.25
87,18.97
88,17.63
89,18.38
90,17.75
91,17.00
92,17.00
93,18.75
94,18.00
95,15.06
96,15.25
97,15.88
98,15.88
99,15.75
100,15.00
101,13.75
102,15.88
103,19.88
104,19.50
105,19.69
106,19.50
107,19.00
108,18.50
109,19.38
110,19.50
111,21.75
112,20.88
113,21.00
114,20.50
115,20.19
116,19.25
117,23.38
118,21.25
119,20.56
120,22.50
121,21.44
122,18.69
123,18.38
124,16.63
125,17.88
126,18.50
127,20.88
128,20.38
129,22.06
130,21.19
131,21.25
132,22.25
133,21.63
134,20.00
135,21.00
136,20.00
137,20.25
138,21.63
139,23.31
140,22.69
141,23.41
142,24.13
143,22.88
144,22.94
145,27.00
146,29.50
147,28.00
148,29.13
149,30.25
150,30.88
151,28.69
152,28.50
153,27.75
154,26.88
155,30.00
156,38.75
157,38.94
158,38.75
159,36.19
160,38.63
161,37.13
162,39.75
163,44.50
164,40.63
165,40.63
166,39.75
167,42.00
168,44.38
169,44.00
170,41.50
171,40.88
172,38.00
173,39.77
174,42.88
175,38.50
176,37.88
177,35.75
178,31.50
179,30.31
180,32.13
181,34.00
182,33.88
183,32.13
184,32.50
185,28.50
186,27.50
187,33.75
188,32.38
189,35.00
190,36.75
191,42.00
192,40.13
193,45.00
194,40.75
195,41.00
196,39.88
197,41.25
198,54.50
199,56.38
200,64.50
201,66.50
202,62.75
203,52.75
204,48.88
205,46.75
206,43.00
207,43.00
208,50.00
209,56.63
210,58.13
211,54.44
212,48.38
213,47.13
214,52.88
215,37.25
216,36.13
217,44.98
218,37.00
219,35.00
220,42.50
221,42.44
222,43.69
223,38.94
224,39.38
225,39.86
226,41.88
227,34.69
228,30.94
229,34.00
230,28.06
231,34.63
232,37.05
233,42.00
234,48.01
235,52.51
236,51.06
237,52.69
238,52.80
239,56.65
240,54.95
241,50.70
242,50.05
243,46.15
244,43.65
245,50.06
246,47.55
247,48.40
248,50.73
249,48.51
250,57.83
251,55.49
252,55.10
253,54.11
254,50.70
255,42.25
256,45.58
257,53.31
258,54.02
259,57.04
260,42.94
261,44.60
262,43.57
263,40.71
264,42.35
265,44.05
266,46.00
267,47.15
268,46.50
269,46.57
270,50.63
271,47.58
272,48.00
273,52.69
274,50.76
275,53.50
276,53.28
277,53.30
278,56.00
279,57.38
280,63.00
281,61.25
282,55.01
283,57.60
284,62.02
285,63.50
286,68.00
287,67.13
288,66.42
289,67.25
290,65.75
