,Close
0,14.46
1,14.16
2,14.41
3,14.16
4,14.46
5,13.86
6,14.16
7,14.97
8,14.56
9,14.66
10,14.66
11,15.58
12,15.68
13,15.52
14,16.69
15,17.95
16,17.40
17,16.79
18,17.09
19,15.68
20,15.98
21,15.37
22,15.37
23,14.97
24,15.78
25,15.07
26,15.37
27,15.68
28,15.12
29,15.98
30,15.98
31,15.73
32,16.18
33,16.28
34,16.99
35,16.38
36,16.79
37,17.70
38,18.00
39,18.51
40,18.81
41,18.00
42,17.60
43,18.41
44,18.71
45,18.61
46,19.82
47,20.23
48,21.85
49,24.66
50,24.01
51,21.98
52,22.30
53,22.25
54,22.08
55,22.30
56,24.44
57,23.91
58,22.73
59,23.16
60,23.16
61,24.23
62,22.73
63,24.01
64,23.59
65,23.91
66,23.37
67,23.59
68,22.94
69,23.59
70,24.23
71,26.37
72,26.59
73,26.37
74,26.05
75,26.00
76,26.16
77,25.73
78,25.84
79,25.89
80,26.18
81,24.87
82,25.57
83,24.87
84,27.02
85,27.34
86,26.48
87,26.05
88,26.59
89,25.94
90,25.51
91,24.12
92,23.96
93,23.69
94,22.51
95,21.44
96,20.15
97,22.30
98,21.71
99,21.49
100,21.17
101,21.23
102,21.76
103,21.58
104,21.82
105,22.17
106,22.05
107,21.93
108,21.82
109,21.23
110,20.75
111,20.75
112,21.23
113,21.70
114,21.52
115,22.05
116,21.64
117,21.87
118,21.64
119,21.40
120,21.52
121,21.17
122,21.40
123,21.58
124,20.93
125,21.76
126,21.64
127,22.17
128,21.99
129,21.05
130,22.17
131,22.11
132,21.70
133,21.29
134,21.64
135,21.40
136,21.58
137,21.90
138,22.41
139,22.46
140,22.76
141,22.41
142,22.29
143,22.29
144,21.93
145,21.58
146,21.40
147,20.58
148,19.81
149,19.93
150,19.46
151,19.99
152,21.40
153,21.50
154,21.44
155,22.50
156,22.63
157,21.81
158,21.44
159,22.00
160,22.00
161,21.13
162,21.88
163,20.13
164,20.25
165,19.00
166,17.63
167,18.25
168,17.13
169,17.50
170,18.19
171,17.25
172,17.25
173,16.88
174,17.00
175,17.13
176,18.75
177,19.50
178,20.88
179,19.25
180,18.75
181,19.50
182,19.44
183,19.38
184,18.13
185,18.75
186,18.50
187,18.50
188,17.94
189,17.38
190,17.75
191,18.00
192,17.44
193,16.25
194,17.25
195,16.94
196,17.19
197,17.50
198,17.25
199,17.19
200,16.81
201,16.56
202,16.69
203,16.94
204,17.44
205,17.94
206,16.56
207,15.75
208,17.13
209,16.63
210,16.38
211,15.63
212,15.31
213,15.13
214,16.75
215,15.38
216,17.50
217,19.00
218,19.06
219,19.38
220,19.50
221,19.75
222,20.25
223,19.88
224,19.38
225,19.06
226,19.63
227,19.50
228,18.94
229,19.13
230,19.56
231,19.75
232,20.00
233,19.10
234,20.63
235,19.56
236,19.91
237,20.57
238,20.12
239,20.30
240,20.95
241,20.80
242,21.35
243,23.25
244,22.10
245,21.90
246,22.00
247,24.98
248,23.00
249,23.85
250,24.55
251,23.60
252,22.91
253,22.20
254,22.95
255,23.85
256,23.25
257,22.20
258,24.40
259,23.97
260,24.43
261,24.05
262,24.24
263,22.62
264,23.40
265,23.45
266,23.47
267,22.88
268,22.25
269,23.74
270,23.55
271,22.62
272,22.50
273,22.50
274,22.05
275,22.00
276,22.09
277,22.10
278,22.15
279,22.35
280,21.98
281,23.55
282,23.02
283,22.90
284,22.96
285,23.00
286,23.30
287,23.20
288,23.16
289,22.94
290,23.02
