,Close
0,14.25
1,14.38
2,14.50
3,14.88
4,14.75
5,14.13
6,14.25
7,14.13
8,14.00
9,13.88
10,14.13
11,13.88
12,14.25
13,14.25
14,14.00
15,14.25
16,13.94
17,14.00
18,14.63
19,16.88
20,16.63
21,18.38
22,19.00
23,18.13
24,17.88
25,18.25
26,18.00
27,17.63
28,17.88
29,18.13
30,17.63
31,18.38
32,19.63
33,19.00
34,19.00
35,18.38
36,19.38
37,19.63
38,19.56
39,19.38
40,19.31
41,19.25
42,18.38
43,18.75
44,19.00
45,18.75
46,19.00
47,19.25
48,20.00
49,23.75
50,24.25
51,23.00
52,22.50
53,21.75
54,22.38
55,22.25
56,22.00
57,23.25
58,23.75
59,23.13
60,25.00
61,24.13
62,23.25
63,23.75
64,24.13
65,24.13
66,24.00
67,23.63
68,25.50
69,27.25
70,26.75
71,26.00
72,28.00
73,27.75
74,26.94
75,27.38
76,27.25
77,26.50
78,26.50
79,27.00
80,27.50
81,26.63
82,26.88
83,26.31
84,26.25
85,27.00
86,27.50
87,26.88
88,26.88
89,26.69
90,26.38
91,26.00
92,25.13
93,24.94
94,24.00
95,23.50
96,23.50
97,22.88
98,24.63
99,23.88
100,20.00
101,20.25
102,24.38
103,24.25
104,24.38
105,24.88
106,24.63
107,24.50
108,24.00
109,23.75
110,23.00
111,23.81
112,24.00
113,24.38
114,23.00
115,22.63
116,23.00
117,23.75
118,23.25
119,23.81
120,24.00
121,24.50
122,24.13
123,24.50
124,24.00
125,24.25
126,23.50
127,24.38
128,23.75
129,23.50
130,22.13
131,22.25
132,22.13
133,22.31
134,22.39
135,22.31
136,22.38
137,22.25
138,23.50
139,22.69
140,22.88
141,23.75
142,23.59
143,23.38
144,23.00
145,22.38
146,22.81
147,21.88
148,21.72
149,21.63
150,20.94
151,20.75
152,22.38
153,22.13
154,22.75
155,22.00
156,22.81
157,22.59
158,22.00
159,22.38
160,21.75
161,21.63
162,22.25
163,22.38
164,22.63
165,21.50
166,20.75
167,21.38
168,19.81
169,20.38
170,21.25
171,19.75
172,19.75
173,19.44
174,19.16
175,18.63
176,19.25
177,19.00
178,19.50
179,18.88
180,18.75
181,18.75
182,18.63
183,18.75
184,18.50
185,18.69
186,18.31
187,18.69
188,17.94
189,18.00
190,18.88
191,18.38
192,18.75
193,18.00
194,17.75
195,16.00
196,16.19
197,15.94
198,15.25
199,16.63
200,16.38
201,15.50
202,15.50
203,14.75
204,15.56
205,15.88
206,14.75
207,14.19
208,14.25
209,13.06
210,11.06
211,10.88
212,11.63
213,12.00
214,12.38
215,12.63
216,12.06
217,11.81
218,11.88
219,13.22
220,14.75
221,14.25
222,14.31
223,14.75
224,15.31
225,16.81
226,17.27
227,16.25
228,16.25
229,16.06
230,16.13
231,17.25
232,17.15
233,17.00
234,20.65
235,19.88
236,20.93
237,19.86
238,19.18
239,20.90
240,21.14
241,22.27
242,23.50
243,23.04
244,22.80
245,23.92
246,24.60
247,24.05
248,23.25
249,23.20
250,24.16
251,23.10
252,22.40
253,22.55
254,23.88
255,24.62
256,26.50
257,26.24
258,25.36
259,24.90
260,24.55
261,24.30
262,25.00
263,23.76
264,23.76
265,23.45
266,24.40
267,23.02
268,25.00
269,23.60
270,23.66
271,21.65
272,22.11
273,23.40
274,22.78
275,23.68
276,24.37
277,23.50
278,24.20
279,23.88
280,23.51
281,23.70
282,23.50
283,24.45
284,24.78
285,24.28
286,24.80
287,23.85
288,24.50
289,24.90
290,23.80
