,Close
0,21.25
1,21.38
2,21.38
3,20.75
4,20.88
5,20.75
6,20.75
7,20.88
8,21.25
9,22.00
10,21.88
11,22.25
12,22.00
13,22.38
14,21.63
15,22.13
16,20.75
17,19.75
18,20.00
19,19.25
20,19.13
21,19.88
22,19.75
23,19.88
24,19.00
25,19.00
26,20.13
27,20.13
28,20.13
29,19.38
30,19.00
31,19.88
32,21.25
33,20.25
34,19.94
35,22.06
36,22.69
37,23.38
38,23.25
39,23.94
40,24.06
41,24.44
42,23.81
43,24.00
44,22.50
45,23.31
46,25.13
47,23.94
48,23.94
49,24.13
50,24.63
51,25.38
52,25.63
53,25.31
54,24.94
55,25.75
56,27.88
57,26.75
58,26.38
59,27.19
60,28.06
61,26.63
62,24.56
63,25.94
64,25.94
65,24.88
66,25.81
67,26.25
68,26.94
69,27.25
70,26.88
71,28.94
72,28.25
73,28.00
74,27.38
75,27.19
76,27.19
77,27.00
78,27.81
79,26.25
80,26.25
81,25.50
82,25.63
83,24.56
84,23.25
85,25.19
86,25.50
87,27.88
88,27.88
89,28.69
90,26.44
91,26.38
92,27.00
93,27.31
94,26.81
95,24.44
96,25.69
97,26.06
98,26.81
99,26.94
100,25.94
101,24.88
102,25.88
103,28.13
104,27.75
105,22.75
106,20.56
107,22.00
108,23.31
109,26.13
110,23.00
111,22.88
112,22.69
113,22.00
114,21.88
115,23.63
116,23.38
117,23.13
118,21.94
119,22.13
120,22.50
121,21.00
122,21.19
123,22.00
124,21.38
125,21.13
126,19.25
127,17.25
128,18.31
129,17.56
130,17.69
131,17.44
132,17.94
133,17.88
134,17.81
135,17.69
136,17.69
137,17.31
138,18.38
139,17.13
140,16.50
141,17.44
142,16.81
143,16.56
144,15.81
145,15.75
146,16.06
147,15.00
148,15.13
149,14.94
150,14.50
151,13.88
152,13.50
153,13.00
154,12.38
155,12.38
156,10.75
157,12.75
158,14.19
159,15.44
160,15.00
161,12.44
162,11.94
163,11.50
164,12.06
165,13.00
166,12.75
167,11.75
168,11.56
169,11.50
170,11.19
171,10.94
172,10.81
173,10.06
174,10.00
175,10.38
176,11.50
177,10.50
178,11.56
179,10.38
180,9.94
181,9.56
182,8.50
183,8.50
184,8.50
185,8.25
186,8.19
187,7.81
188,8.81
189,8.69
190,8.69
191,9.38
192,10.31
193,9.88
194,9.00
195,10.25
196,9.56
197,9.88
198,9.94
199,10.19
200,10.00
201,9.63
202,9.50
203,9.81
204,9.13
205,9.44
206,9.19
207,9.31
208,9.56
209,9.94
210,9.75
211,9.75
212,9.56
213,9.75
214,9.75
215,9.19
216,9.75
217,10.19
218,12.69
219,12.38
220,11.81
221,12.14
222,13.03
223,13.50
224,13.20
225,12.92
226,13.00
227,13.20
228,13.30
229,13.10
230,13.05
231,14.65
232,14.95
233,15.50
234,15.22
235,15.50
236,17.95
237,17.79
238,18.26
239,18.20
240,15.79
241,16.20
242,17.75
243,17.45
244,16.55
245,16.68
246,16.50
247,17.34
248,17.60
249,17.34
250,16.80
251,16.83
252,17.00
253,16.80
254,15.80
255,16.45
256,16.75
257,17.60
258,18.00
259,17.65
260,17.55
261,17.30
262,18.82
263,19.51
264,19.71
265,20.35
266,21.15
267,21.44
268,21.61
269,21.50
270,20.90
271,21.75
272,21.80
273,21.59
274,22.10
275,24.05
276,24.10
277,22.65
278,22.40
279,24.10
280,25.65
281,25.37
282,24.50
283,25.40
284,26.42
285,26.35
286,27.92
287,28.34
288,27.37
289,24.87
290,25.05
