,Close
0,32.88
1,34.00
2,35.50
3,38.25
4,38.88
5,38.50
6,38.13
7,38.63
8,39.25
9,38.50
10,38.63
11,39.50
12,41.00
13,40.00
14,37.75
15,39.50
16,41.00
17,41.13
18,42.63
19,43.13
20,42.25
21,41.13
22,41.00
23,40.63
24,38.88
25,38.75
26,40.00
27,39.88
28,39.63
29,39.38
30,39.75
31,40.13
32,41.75
33,40.50
34,40.25
35,42.38
36,44.31
37,44.25
38,44.50
39,45.13
40,44.50
41,42.63
42,43.19
43,43.63
44,44.75
45,44.94
46,45.31
47,45.75
48,46.31
49,46.88
50,47.00
51,45.19
52,44.13
53,42.75
54,44.56
55,45.00
56,46.25
57,46.19
58,45.88
59,46.31
60,46.75
61,47.31
62,46.38
63,46.13
64,45.75
65,45.44
66,51.00
67,51.31
68,51.25
69,51.44
70,51.50
71,52.13
72,52.56
73,51.63
74,51.31
75,52.00
76,50.56
77,50.75
78,51.13
79,50.63
80,51.31
81,49.31
82,49.50
83,49.69
84,49.56
85,50.00
86,50.06
87,51.00
88,51.06
89,51.06
90,50.00
91,48.31
92,48.00
93,48.13
94,47.00
95,44.19
96,41.88
97,42.69
98,43.75
99,41.56
100,38.25
101,36.88
102,40.81
103,40.06
104,42.13
105,48.25
106,47.75
107,48.69
108,48.38
109,47.25
110,45.88
111,45.94
112,47.25
113,49.25
114,48.13
115,49.88
116,48.94
117,51.44
118,49.75
119,49.38
120,50.13
121,50.44
122,52.13
123,53.63
124,51.75
125,52.44
126,52.31
127,52.38
128,51.88
129,52.31
130,51.88
131,53.63
132,53.31
133,51.00
134,52.44
135,51.19
136,50.81
137,52.31
138,54.50
139,53.44
140,54.13
141,53.69
142,53.50
143,51.88
144,49.50
145,49.94
146,49.69
147,48.06
148,49.13
149,48.44
150,45.19
151,45.44
152,46.63
153,45.88
154,45.38
155,47.69
156,48.81
157,46.75
158,48.19
159,45.00
160,44.44
161,44.13
162,42.81
163,42.63
164,42.00
165,40.38
166,38.44
167,38.25
168,37.06
169,37.50
170,35.19
171,34.63
172,33.38
173,33.38
174,33.19
175,33.81
176,37.06
177,36.25
178,36.13
179,34.75
180,33.69
181,32.44
182,31.25
183,30.88
184,33.94
185,33.88
186,35.13
187,38.50
188,40.00
189,40.81
190,42.00
191,41.75
192,41.19
193,39.88
194,38.69
195,37.44
196,38.31
197,39.69
198,39.44
199,38.50
200,38.13
201,37.00
202,36.19
203,35.00
204,33.13
205,32.13
206,33.69
207,35.00
208,33.88
209,34.00
210,37.63
211,37.50
212,37.56
213,38.00
214,38.44
215,37.94
216,39.94
217,39.94
218,39.56
219,39.56
220,41.13
221,40.88
222,39.90
223,39.49
224,37.15
225,37.96
226,38.00
227,37.20
228,36.11
229,33.72
230,34.52
231,34.48
232,34.70
233,34.60
234,36.39
235,37.75
236,37.91
237,38.58
238,38.20
239,39.36
240,38.98
241,38.99
242,39.99
243,39.75
244,38.70
245,39.95
246,39.24
247,39.30
248,40.01
249,40.13
250,40.48
251,41.13
252,41.95
253,41.99
254,40.07
255,41.00
256,40.50
257,40.40
258,40.22
259,40.90
260,40.24
261,40.80
262,41.00
263,41.15
264,41.26
265,41.83
266,42.84
267,43.90
268,43.05
269,40.75
270,41.95
271,40.38
272,40.41
273,39.99
274,40.90
275,40.07
276,40.26
277,42.10
278,42.51
279,41.24
280,41.00
281,40.52
282,39.98
283,40.70
284,41.33
285,42.28
286,43.80
287,42.40
288,43.35
289,41.30
290,41.18
