,Close
0,1.63
1,1.75
2,1.50
3,1.50
4,1.50
5,1.88
6,1.88
7,1.88
8,1.88
9,1.63
10,2.00
11,2.25
12,2.13
13,2.13
14,2.00
15,2.00
16,2.00
17,1.75
18,1.75
19,1.75
20,1.50
21,1.50
22,1.63
23,1.63
24,1.75
25,1.75
26,1.75
27,1.88
28,1.75
29,1.88
30,1.88
31,2.00
32,2.13
33,2.06
34,2.00
35,2.06
36,2.38
37,2.56
38,2.31
39,2.44
40,2.19
41,2.38
42,2.75
43,2.81
44,3.00
45,3.44
46,3.69
47,3.50
48,3.69
49,5.38
50,5.13
51,5.00
52,5.25
53,5.25
54,5.56
55,5.13
56,5.19
57,5.25
58,5.56
59,5.44
60,5.50
61,5.63
62,5.50
63,5.69
64,5.44
65,5.75
66,6.94
67,7.50
68,8.56
69,7.19
70,7.63
71,7.69
72,7.63
73,7.75
74,9.50
75,11.31
76,10.31
77,10.44
78,10.25
79,11.25
80,9.88
81,8.94
82,9.50
83,9.69
84,9.75
85,10.25
86,10.06
87,9.88
88,9.63
89,9.63
90,9.56
91,9.06
92,9.25
93,8.19
94,7.75
95,7.31
96,7.75
97,8.00
98,7.81
99,7.63
100,6.44
101,5.94
102,6.50
103,7.19
104,8.31
105,7.31
106,6.94
107,7.25
108,6.94
109,6.88
110,5.94
111,6.00
112,6.25
113,6.31
114,5.00
115,4.75
116,4.63
117,6.25
118,5.50
119,4.88
120,5.75
121,5.94
122,5.75
123,4.81
124,4.44
125,4.38
126,3.88
127,3.88
128,6.00
129,6.06
130,6.31
131,5.88
132,6.31
133,5.56
134,5.75
135,5.88
136,5.50
137,5.31
138,6.50
139,6.13
140,5.94
141,5.81
142,5.56
143,5.81
144,5.94
145,5.94
146,6.13
147,5.75
148,5.75
149,5.63
150,4.94
151,4.44
152,4.31
153,4.44
154,4.31
155,4.63
156,4.25
157,4.56
158,4.06
159,4.00
160,3.94
161,4.00
162,4.00
163,3.63
164,5.75
165,6.19
166,5.81
167,5.94
168,5.25
169,4.25
170,4.44
171,4.19
172,4.06
173,5.00
174,5.50
175,5.63
176,5.69
177,5.88
178,5.88
179,6.63
180,5.88
181,5.25
182,5.13
183,4.69
184,4.44
185,3.88
186,4.00
187,3.94
188,3.56
189,3.63
190,3.19
191,2.81
192,2.75
193,2.75
194,2.63
195,2.13
196,1.88
197,2.13
198,2.38
199,2.13
200,2.19
201,2.13
202,2.00
203,1.81
204,1.75
205,1.81
206,1.81
207,2.38
208,2.31
209,2.00
210,2.00
211,2.00
212,2.00
213,1.75
214,1.63
215,1.38
216,1.13
217,1.81
218,1.94
219,1.75
220,1.94
221,1.75
222,1.95
223,1.60
224,1.40
225,1.40
226,1.25
227,1.29
228,1.24
229,1.32
230,1.43
231,1.55
232,1.40
233,1.45
234,1.51
235,1.60
236,2.12
237,2.69
238,2.64
239,2.80
240,2.60
241,2.70
242,2.45
243,2.41
244,2.30
245,2.23
246,2.43
247,2.84
248,3.06
249,3.33
250,3.15
251,3.65
252,3.64
253,3.54
254,3.05
255,2.80
256,2.84
257,3.00
258,3.05
259,3.20
260,3.45
261,3.35
262,3.49
263,3.08
264,3.22
265,3.52
266,3.96
267,4.10
268,4.10
269,4.68
270,4.42
271,4.00
272,4.00
273,4.30
274,4.02
275,4.05
276,3.81
277,4.14
278,4.43
279,4.76
280,5.05
281,5.58
282,5.17
283,5.90
284,5.84
285,5.44
286,5.30
287,5.32
288,5.46
289,5.35
290,5.28
