,Close
0,6.13
1,6.00
2,5.38
3,5.50
4,6.00
5,6.38
6,5.50
7,5.00
8,4.63
9,4.88
10,4.13
11,3.88
12,3.75
13,3.25
14,3.25
15,3.75
16,3.50
17,3.75
18,4.00
19,3.75
20,3.88
21,3.63
22,3.50
23,3.75
24,3.38
25,3.50
26,3.75
27,3.13
28,2.88
29,3.00
30,3.00
31,3.38
32,3.63
33,3.19
34,3.06
35,3.25
36,3.00
37,3.06
38,4.13
39,4.00
40,4.25
41,4.50
42,5.06
43,5.50
44,5.44
45,5.00
46,5.00
47,4.94
48,5.50
49,5.06
50,4.50
51,4.50
52,4.44
53,4.06
54,4.06
55,4.19
56,4.00
57,3.94
58,3.38
59,3.44
60,3.44
61,3.50
62,3.44
63,4.13
64,4.13
65,4.00
66,3.94
67,3.81
68,4.00
69,3.81
70,3.63
71,3.75
72,3.69
73,3.63
74,3.31
75,3.31
76,3.38
77,3.44
78,4.00
79,3.81
80,3.75
81,3.75
82,3.50
83,3.38
84,3.19
85,3.00
86,3.00
87,3.06
88,3.00
89,3.00
90,2.81
91,2.88
92,2.88
93,2.50
94,2.56
95,2.25
96,2.13
97,2.06
98,2.25
99,2.31
100,2.00
101,1.94
102,2.00
103,2.25
104,2.69
105,2.56
106,2.50
107,2.44
108,2.50
109,2.31
110,2.31
111,2.38
112,2.50
113,2.75
114,2.75
115,2.88
116,2.94
117,4.00
118,4.00
119,4.13
120,4.06
121,4.19
122,5.06
123,6.00
124,5.38
125,5.31
126,5.88
127,5.75
128,6.88
129,6.31
130,6.94
131,6.81
132,6.88
133,7.94
134,7.94
135,7.69
136,7.63
137,7.69
138,8.81
139,10.00
140,11.94
141,12.50
142,11.94
143,13.75
144,14.00
145,13.56
146,13.31
147,13.81
148,13.56
149,15.13
150,14.19
151,12.50
152,13.13
153,11.69
154,12.50
155,12.44
156,13.00
157,13.06
158,14.75
159,14.69
160,14.31
161,17.19
162,15.69
163,14.56
164,14.75
165,15.00
166,15.81
167,15.69
168,16.81
169,15.44
170,14.00
171,11.81
172,10.50
173,11.06
174,11.50
175,13.44
176,12.63
177,13.50
178,14.44
179,14.88
180,14.81
181,15.19
182,16.13
183,16.44
184,16.88
185,15.50
186,15.81
187,17.75
188,17.00
189,16.44
190,17.50
191,13.63
192,13.31
193,13.56
194,13.50
195,13.69
196,15.06
197,15.25
198,15.50
199,15.75
200,16.56
201,18.00
202,17.88
203,17.50
204,17.94
205,17.38
206,16.75
207,16.38
208,16.06
209,17.00
210,16.81
211,16.31
212,16.06
213,17.00
214,16.69
215,17.63
216,19.50
217,18.13
218,17.19
219,17.88
220,19.81
221,23.52
222,22.50
223,22.01
224,21.94
225,22.20
226,22.02
227,22.03
228,24.42
229,26.40
230,25.37
231,26.50
232,26.40
233,27.95
234,27.50
235,26.85
236,25.87
237,24.15
238,24.10
239,24.95
240,24.30
241,25.60
242,25.85
243,27.46
244,25.49
245,26.62
246,26.70
247,26.07
248,26.25
249,26.00
250,27.87
251,28.41
252,29.68
253,28.50
254,23.75
255,25.50
256,26.58
257,27.00
258,26.91
259,29.10
260,29.03
261,31.48
262,32.10
263,31.27
264,31.50
265,31.80
266,32.95
267,34.10
268,32.85
269,32.81
270,35.09
271,35.81
272,37.20
273,36.56
274,34.95
275,35.38
276,34.19
277,35.83
278,35.52
279,34.75
280,37.25
281,36.59
282,35.30
283,39.26
284,40.23
285,38.19
286,35.73
287,34.67
288,34.98
289,34.10
290,33.78
