,Close
0,17.50
1,17.88
2,18.75
3,19.38
4,19.00
5,19.50
6,19.00
7,18.88
8,19.63
9,19.88
10,19.75
11,18.25
12,18.88
13,20.00
14,19.75
15,20.50
16,20.88
17,23.00
18,22.75
19,23.00
20,22.88
21,23.13
22,24.63
23,24.25
24,25.13
25,23.75
26,26.56
27,26.44
28,26.94
29,26.94
30,26.50
31,25.94
32,25.88
33,25.50
34,26.63
35,26.19
36,27.81
37,28.50
38,28.75
39,30.00
40,29.50
41,30.00
42,29.81
43,30.00
44,29.94
45,29.94
46,32.06
47,31.44
48,32.38
49,31.50
50,28.50
51,27.25
52,27.44
53,26.75
54,27.88
55,27.19
56,27.88
57,28.13
58,28.75
59,30.00
60,29.56
61,29.38
62,27.31
63,28.63
64,28.56
65,29.25
66,29.44
67,29.19
68,30.25
69,31.94
70,31.13
71,31.38
72,32.00
73,32.44
74,31.00
75,32.63
76,32.75
77,29.69
78,31.75
79,31.56
80,31.50
81,31.13
82,30.94
83,30.00
84,30.75
85,29.50
86,28.38
87,27.31
88,26.19
89,23.69
90,22.75
91,22.13
92,23.31
93,22.88
94,22.00
95,20.50
96,20.88
97,22.63
98,23.69
99,22.25
100,18.88
101,20.31
102,19.88
103,20.56
104,22.50
105,23.00
106,22.00
107,24.94
108,25.44
109,26.50
110,23.25
111,22.88
112,22.94
113,23.25
114,23.75
115,23.06
116,22.88
117,21.88
118,20.50
119,19.50
120,19.31
121,19.63
122,18.94
123,16.38
124,16.81
125,18.06
126,19.00
127,18.44
128,20.00
129,20.38
130,21.38
131,22.81
132,22.63
133,24.31
134,24.38
135,25.13
136,23.44
137,24.63
138,23.63
139,21.88
140,21.44
141,21.63
142,20.81
143,21.50
144,22.00
145,24.06
146,22.50
147,22.50
148,22.94
149,22.94
150,22.00
151,20.31
152,20.50
153,21.00
154,21.00
155,21.13
156,22.94
157,21.50
158,22.00
159,21.50
160,21.44
161,21.69
162,20.88
163,20.63
164,21.25
165,20.50
166,20.56
167,20.81
168,20.75
169,20.19
170,19.75
171,18.94
172,17.94
173,17.63
174,17.00
175,17.75
176,18.94
177,17.63
178,18.25
179,18.13
180,17.94
181,18.06
182,18.50
183,17.88
184,18.50
185,17.69
186,16.75
187,17.75
188,17.63
189,17.63
190,16.94
191,16.13
192,16.44
193,16.88
194,16.00
195,16.13
196,16.88
197,16.69
198,16.38
199,16.90
200,16.94
201,16.90
202,16.87
203,16.85
204,18.00
205,18.85
206,18.40
207,15.55
208,16.55
209,16.80
210,15.50
211,15.95
212,15.75
213,16.51
214,18.13
215,17.10
216,16.99
217,17.31
218,17.26
219,17.20
220,17.68
221,17.80
222,19.57
223,20.65
224,19.65
225,18.20
226,19.75
227,19.28
228,17.25
229,16.55
230,16.46
231,18.70
232,18.75
233,18.70
234,19.05
235,18.90
236,19.33
237,20.90
238,20.30
239,19.95
240,19.95
241,20.50
242,19.85
243,20.10
244,19.05
245,20.90
246,20.74
247,20.30
248,20.40
249,20.80
250,21.40
251,22.00
252,21.39
253,19.90
254,18.25
255,17.10
256,18.40
257,17.60
258,17.85
259,18.27
260,17.80
261,18.85
262,19.25
263,20.75
264,20.90
265,22.30
266,22.35
267,22.15
268,22.60
269,21.95
270,23.75
271,23.25
272,23.05
273,21.73
274,20.95
275,21.80
276,22.35
277,22.30
278,23.00
279,25.30
280,25.86
281,26.13
282,27.15
283,26.95
284,26.40
285,25.65
286,25.90
287,28.65
288,28.60
289,26.40
290,25.55
