,Close
0,14.88
1,15.00
2,15.25
3,16.38
4,16.50
5,17.00
6,16.38
7,16.38
8,16.13
9,16.63
10,15.25
11,15.88
12,16.00
13,15.75
14,13.25
15,14.75
16,13.50
17,14.00
18,13.88
19,12.63
20,12.13
21,12.38
22,13.63
23,13.00
24,13.38
25,14.25
26,15.88
27,16.25
28,16.00
29,16.75
30,17.75
31,17.75
32,16.88
33,16.13
34,17.50
35,17.94
36,18.13
37,18.38
38,17.69
39,17.56
40,16.69
41,16.50
42,16.69
43,16.50
44,16.63
45,16.75
46,16.69
47,17.75
48,18.38
49,18.94
50,19.50
51,18.63
52,19.06
53,17.56
54,17.75
55,17.50
56,17.56
57,16.44
58,14.88
59,15.81
60,16.50
61,16.56
62,16.88
63,17.25
64,16.25
65,17.19
66,17.81
67,17.44
68,17.06
69,17.38
70,17.13
71,18.00
72,20.25
73,19.56
74,18.38
75,20.19
76,21.88
77,20.13
78,19.75
79,20.06
80,19.94
81,19.00
82,19.69
83,19.38
84,18.13
85,18.00
86,19.50
87,19.88
88,19.13
89,18.69
90,17.50
91,18.00
92,17.94
93,18.75
94,18.50
95,16.19
96,16.31
97,16.06
98,16.06
99,15.56
100,13.88
101,11.88
102,14.75
103,14.38
104,16.75
105,16.38
106,15.75
107,15.69
108,17.19
109,17.63
110,18.19
111,17.94
112,18.94
113,19.81
114,18.75
115,17.31
116,16.19
117,15.13
118,13.13
119,12.75
120,12.00
121,12.69
122,11.56
123,11.31
124,11.19
125,11.94
126,13.63
127,14.50
128,15.56
129,15.75
130,16.06
131,17.81
132,17.38
133,17.44
134,18.31
135,18.38
136,18.19
137,18.19
138,18.25
139,18.19
140,18.88
141,19.19
142,20.88
143,19.94
144,19.63
145,19.88
146,20.75
147,21.50
148,20.88
149,21.56
150,22.88
151,23.06
152,23.31
153,22.63
154,22.31
155,19.00
156,21.69
157,21.19
158,21.06
159,20.00
160,19.94
161,20.25
162,20.13
163,21.56
164,21.06
165,19.88
166,19.63
167,21.19
168,20.50
169,20.50
170,20.81
171,21.00
172,19.94
173,19.31
174,19.69
175,23.50
176,28.75
177,27.81
178,27.50
179,27.81
180,29.50
181,30.88
182,32.00
183,30.38
184,29.25
185,27.00
186,28.25
187,29.94
188,29.88
189,28.75
190,28.13
191,27.81
192,30.56
193,29.88
194,30.25
195,29.63
196,36.00
197,34.81
198,34.75
199,36.44
200,34.56
201,32.19
202,32.00
203,29.00
204,28.38
205,22.69
206,20.69
207,23.00
208,22.63
209,22.50
210,23.69
211,22.13
212,19.00
213,19.13
214,19.69
215,17.75
216,21.88
217,21.44
218,21.25
219,23.25
220,25.00
221,28.03
222,25.05
223,25.20
224,23.41
225,21.40
226,23.35
227,23.06
228,22.42
229,23.06
230,23.30
231,24.98
232,26.11
233,26.50
234,27.60
235,27.38
236,28.40
237,30.92
238,30.00
239,31.37
240,30.41
241,29.90
242,28.10
243,29.86
244,27.95
245,28.82
246,28.22
247,29.45
248,29.84
249,29.52
250,30.05
251,31.69
252,30.75
253,27.92
254,25.30
255,24.43
256,25.48
257,25.80
258,26.75
259,25.45
260,24.80
261,27.91
262,28.00
263,27.95
264,28.16
265,30.74
266,28.90
267,28.53
268,29.00
269,30.12
270,29.90
271,29.00
272,27.44
273,28.68
274,28.03
275,26.62
276,26.79
277,26.67
278,27.60
279,28.11
280,28.89
281,29.55
282,29.06
283,30.15
284,30.90
285,29.93
286,30.10
287,29.57
288,30.32
289,29.11
290,28.06
