,Close
0,32.88
1,37.25
2,39.00
3,41.25
4,44.75
5,44.88
6,43.25
7,43.50
8,45.38
9,51.50
10,55.75
11,60.00
12,52.00
13,47.50
14,49.50
15,47.63
16,48.25
17,44.25
18,42.38
19,36.38
20,40.00
21,38.25
22,45.00
23,41.25
24,43.50
25,47.88
26,55.63
27,56.25
28,58.25
29,55.88
30,49.50
31,47.50
32,49.38
33,50.69
34,54.75
35,57.56
36,50.63
37,52.13
38,50.38
39,53.25
40,57.88
41,64.38
42,66.25
43,68.00
44,63.75
45,68.25
46,64.88
47,70.19
48,68.13
49,64.25
50,48.13
51,44.50
52,43.25
53,38.50
54,39.00
55,38.44
56,38.13
57,40.38
58,34.00
59,35.50
60,34.88
61,30.88
62,28.81
63,26.44
64,29.00
65,38.50
66,38.50
67,38.63
68,44.88
69,42.00
70,40.25
71,38.13
72,39.00
73,44.63
74,40.94
75,43.75
76,49.63
77,55.38
78,52.50
79,49.88
80,45.44
81,44.84
82,42.00
83,38.25
84,33.00
85,36.75
86,36.13
87,36.50
88,35.75
89,34.50
90,30.75
91,31.00
92,34.00
93,32.75
94,29.59
95,30.50
96,29.25
97,27.63
98,25.13
99,21.50
100,20.25
101,22.00
102,27.75
103,34.00
104,31.44
105,31.31
106,35.50
107,37.50
108,38.75
109,39.75
110,39.63
111,40.75
112,41.81
113,45.75
114,44.25
115,47.75
116,46.75
117,46.50
118,46.88
119,45.88
120,44.38
121,37.75
122,39.75
123,42.38
124,39.94
125,39.63
126,41.13
127,40.38
128,48.50
129,45.00
130,45.50
131,45.25
132,44.00
133,38.00
134,38.63
135,45.25
136,48.50
137,45.94
138,47.88
139,47.06
140,49.00
141,44.25
142,45.13
143,50.00
144,48.50
145,46.00
146,50.00
147,53.38
148,54.44
149,49.38
150,48.38
151,48.00
152,48.31
153,51.81
154,43.75
155,47.13
156,50.94
157,53.00
158,62.06
159,60.13
160,62.00
161,68.47
162,59.25
163,43.00
164,45.81
165,42.63
166,46.94
167,49.88
168,50.25
169,51.75
170,57.00
171,55.75
172,58.44
173,63.25
174,61.75
175,71.38
176,67.14
177,58.88
178,55.63
179,49.50
180,53.25
181,52.88
182,59.50
183,58.19
184,68.50
185,55.75
186,57.63
187,66.50
188,66.75
189,76.81
190,70.25
191,64.81
192,72.00
193,77.00
194,62.25
195,60.00
196,60.83
197,63.50
198,68.88
199,74.00
200,69.75
201,66.25
202,68.81
203,60.38
204,60.50
205,56.56
206,53.94
207,51.19
208,53.19
209,51.00
210,55.75
211,51.44
212,46.50
213,49.75
214,56.00
215,46.06
216,54.38
217,54.19
218,64.00
219,72.50
220,79.00
221,76.63
222,69.13
223,78.75
224,81.98
225,65.94
226,79.44
227,62.44
228,43.81
229,44.75
230,37.51
231,45.88
232,50.48
233,55.70
234,54.22
235,56.05
236,50.95
237,49.42
238,45.83
239,50.28
240,48.10
241,46.11
242,47.04
243,47.33
244,43.89
245,42.41
246,38.70
247,40.93
248,36.29
249,35.60
250,35.49
251,34.10
252,32.95
253,32.41
254,28.50
255,25.83
256,25.12
257,33.00
258,31.35
259,35.10
260,36.04
261,39.50
262,44.96
263,37.25
264,39.11
265,44.18
266,40.65
267,41.91
268,41.68
269,44.71
270,51.55
271,46.91
272,47.20
273,49.66
274,47.50
275,48.74
276,45.73
277,44.20
278,50.00
279,49.80
280,51.25
281,51.00
282,50.09
283,45.68
284,48.56
285,42.00
286,37.75
287,38.25
288,40.35
289,36.66
290,35.07
