,Close
0,25.00
1,24.75
2,25.25
3,27.13
4,26.50
5,26.38
6,26.13
7,25.63
8,25.63
9,26.13
10,27.25
11,28.00
12,29.25
13,28.38
14,28.50
15,27.75
16,28.25
17,28.25
18,27.00
19,26.25
20,25.63
21,24.25
22,25.25
23,24.50
24,24.50
25,22.25
26,25.00
27,24.38
28,23.88
29,25.00
30,26.50
31,25.25
32,25.50
33,28.50
34,29.88
35,29.75
36,30.00
37,30.63
38,30.88
39,33.25
40,33.00
41,33.00
42,32.50
43,31.88
44,32.50
45,32.88
46,33.38
47,33.75
48,35.50
49,37.63
50,35.75
51,31.00
52,30.75
53,29.00
54,28.38
55,27.63
56,26.94
57,29.00
58,27.75
59,28.06
60,28.06
61,24.38
62,23.88
63,22.63
64,25.13
65,24.38
66,25.44
67,27.13
68,27.00
69,26.25
70,26.75
71,26.13
72,24.13
73,24.38
74,26.00
75,27.00
76,25.94
77,26.25
78,26.25
79,26.00
80,27.00
81,26.00
82,26.00
83,24.75
84,24.25
85,24.25
86,23.53
87,23.50
88,23.38
89,23.06
90,20.56
91,19.84
92,19.50
93,18.69
94,18.00
95,17.25
96,15.50
97,15.13
98,15.25
99,15.00
100,13.38
101,14.00
102,14.63
103,14.75
104,15.00
105,17.19
106,17.75
107,18.19
108,17.94
109,16.63
110,15.75
111,14.88
112,14.00
113,15.50
114,15.88
115,15.13
116,14.94
117,15.50
118,13.88
119,13.75
120,13.81
121,13.50
122,12.88
123,12.00
124,11.00
125,11.88
126,11.88
127,14.38
128,15.00
129,14.38
130,14.38
131,17.13
132,16.25
133,15.38
134,14.88
135,15.06
136,17.25
137,17.94
138,22.44
139,21.44
140,22.38
141,21.69
142,20.13
143,18.75
144,17.13
145,18.13
146,17.94
147,17.75
148,17.69
149,17.88
150,18.50
151,18.06
152,17.63
153,16.88
154,16.50
155,16.00
156,15.50
157,15.88
158,16.88
159,18.00
160,18.00
161,19.50
162,18.50
163,19.75
164,19.25
165,18.75
166,17.31
167,18.00
168,17.81
169,18.56
170,17.75
171,17.00
172,14.88
173,15.13
174,15.00
175,15.94
176,16.50
177,17.13
178,18.75
179,17.88
180,18.13
181,17.00
182,17.50
183,17.25
184,17.38
185,15.50
186,15.50
187,15.13
188,17.00
189,17.00
190,16.00
191,16.38
192,14.50
193,15.25
194,14.50
195,14.81
196,15.06
197,14.88
198,14.56
199,14.38
200,14.00
201,13.88
202,13.75
203,13.75
204,13.94
205,13.88
206,14.38
207,13.88
208,15.50
209,16.00
210,13.88
211,14.00
212,14.50
213,13.75
214,13.75
215,13.94
216,13.06
217,13.00
218,13.00
219,12.88
220,12.25
221,12.94
222,13.44
223,12.69
224,13.00
225,13.06
226,13.06
227,12.94
228,12.88
229,12.88
230,12.81
231,13.15
232,13.10
233,13.10
234,13.75
235,13.50
236,13.80
237,13.37
238,13.98
239,15.05
240,15.15
241,14.65
242,15.05
243,13.75
244,13.55
245,13.20
246,13.00
247,13.10
248,13.00
249,12.94
250,13.43
251,13.00
252,12.83
253,13.01
254,12.30
255,12.50
256,12.63
257,13.25
258,13.54
259,13.50
260,13.30
261,12.90
262,12.95
263,13.10
264,12.85
265,13.90
266,15.25
267,14.74
268,13.05
269,13.32
270,16.50
271,16.00
272,16.00
273,16.07
274,16.00
275,15.50
276,15.25
277,15.60
278,15.75
279,16.77
280,17.00
281,17.00
282,16.90
283,17.25
284,18.73
285,19.00
286,21.40
287,20.75
288,20.86
289,20.61
290,20.03
