,Close
0,3.88
1,4.06
2,4.25
3,4.22
4,4.50
5,5.55
6,5.13
7,5.41
8,7.25
9,6.97
10,7.13
11,8.00
12,7.31
13,6.47
14,6.13
15,6.63
16,6.52
17,6.00
18,5.39
19,5.13
20,6.13
21,5.31
22,6.50
23,5.94
24,4.28
25,5.06
26,4.88
27,5.31
28,5.66
29,5.59
30,6.03
31,7.88
32,7.75
33,6.94
34,6.95
35,6.81
36,7.81
37,6.84
38,6.69
39,6.44
40,6.78
41,7.56
42,8.38
43,9.16
44,9.63
45,10.00
46,10.41
47,9.13
48,8.81
49,7.16
50,6.59
51,6.36
52,5.97
53,5.41
54,5.75
55,5.00
56,5.31
57,6.55
58,6.94
59,6.66
60,7.38
61,6.56
62,6.56
63,8.00
64,7.94
65,7.80
66,7.19
67,8.53
68,9.28
69,8.69
70,9.19
71,8.00
72,7.81
73,6.63
74,7.48
75,6.97
76,8.67
77,8.09
78,9.25
79,9.52
80,9.63
81,8.95
82,8.06
83,10.72
84,14.00
85,16.47
86,17.34
87,15.34
88,12.66
89,16.03
90,13.03
91,10.09
92,12.00
93,12.44
94,11.47
95,11.22
96,10.06
97,9.03
98,10.81
99,11.44
100,9.81
101,8.22
102,9.06
103,10.50
104,10.31
105,11.33
106,15.84
107,13.50
108,12.22
109,12.63
110,11.34
111,14.09
112,12.78
113,12.78
114,18.52
115,22.50
116,20.61
117,36.13
118,22.83
119,30.09
120,29.09
121,32.22
122,53.50
123,46.28
124,49.25
125,46.06
126,55.00
127,64.00
128,59.88
129,58.69
130,59.50
131,63.00
132,59.84
133,52.53
134,46.44
135,52.38
136,47.00
137,52.56
138,57.63
139,48.56
140,50.75
141,46.00
142,41.13
143,30.31
144,32.63
145,39.94
146,41.38
147,36.25
148,39.38
149,40.94
150,42.94
151,53.09
152,57.00
153,56.50
154,50.50
155,45.38
156,46.25
157,49.06
158,51.44
159,50.75
160,52.56
161,64.06
162,67.25
163,62.56
164,60.19
165,58.63
166,54.94
167,62.69
168,52.44
169,50.75
170,49.38
171,61.00
172,65.75
173,66.38
174,64.63
175,54.13
176,54.38
177,53.25
178,44.69
179,34.13
180,31.50
181,32.38
182,35.06
183,39.00
184,38.94
185,28.69
186,34.44
187,34.63
188,29.00
189,28.56
190,24.56
191,23.13
192,29.19
193,29.69
194,30.25
195,28.56
196,26.19
197,27.50
198,31.75
199,34.63
200,29.91
201,29.75
202,29.75
203,26.13
204,25.56
205,23.06
206,18.88
207,28.69
208,33.00
209,30.50
210,26.19
211,20.00
212,22.25
213,17.00
214,15.81
215,14.13
216,15.75
217,18.75
218,15.13
219,15.50
220,17.50
221,17.94
222,14.94
223,15.00
224,13.88
225,12.44
226,10.56
227,8.91
228,8.94
229,10.19
230,9.28
231,10.44
232,12.00
233,11.06
234,12.32
235,11.67
236,12.95
237,12.75
238,10.44
239,11.02
240,10.40
241,11.03
242,11.40
243,11.97
244,10.03
245,9.96
246,10.35
247,11.06
248,11.04
249,11.03
250,9.95
251,9.52
252,8.27
253,8.20
254,3.98
255,4.30
256,3.36
257,3.95
258,5.85
259,4.50
260,4.94
261,5.98
262,7.67
263,8.02
264,8.25
265,9.41
266,7.58
267,7.16
268,8.08
269,9.09
270,9.15
271,7.71
272,7.60
273,5.70
274,5.03
275,4.90
276,4.72
277,4.66
278,6.16
279,6.59
280,6.24
281,5.62
282,5.08
283,5.09
284,5.15
285,4.60
286,3.80
287,3.16
288,3.30
289,3.36
290,3.31
