,Close
0,68.14244168
1,69.19722194
2,69.06992087
3,69.37908060
4,69.34270887
5,70.77939232
6,70.79757819
7,71.03399445
8,71.50682698
9,71.25222485
10,72.81620937
11,72.01603124
12,73.87098962
13,74.59842428
14,71.59775631
15,70.56116192
16,70.50660432
17,70.59753366
18,73.65275922
19,72.65253657
20,70.74302059
21,67.77872435
22,68.54253074
23,68.16062755
24,65.94195184
25,65.10540198
26,65.83283664
27,66.97854623
28,66.46934197
29,68.83350461
30,66.92398863
31,65.01447265
32,63.55960333
33,61.83194602
34,63.10495667
35,62.61393827
36,61.65008735
37,62.37752201
38,62.94128387
39,62.50482307
40,63.59597506
41,63.32318707
42,64.15973692
43,65.66916384
44,65.74190731
45,65.66916384
46,66.01469530
47,67.56049396
48,66.74212996
49,68.79713288
50,69.37908060
51,69.10629261
52,70.19744459
53,69.52456753
54,69.17903607
55,69.10629261
56,68.37885795
57,68.37885795
58,68.70620354
59,70.56116192
60,70.59753366
61,70.07014353
62,68.92443394
63,69.74279793
64,69.16085020
65,67.92421128
66,68.06969822
67,69.68824033
68,69.50638167
69,69.06992087
70,69.34270887
71,71.92510191
72,72.01603124
73,74.23470695
74,72.39793444
75,73.92554722
76,75.38041654
77,74.76209708
78,74.38019388
79,74.61661015
80,74.19833522
81,74.92576988
82,77.50816292
83,78.74480184
84,83.52768472
85,83.10940979
86,85.58268763
87,85.32808550
88,82.74569246
89,83.65498579
90,85.14622684
91,83.10940979
92,86.29193642
93,88.92888706
94,89.65632172
95,93.83907101
96,94.93022300
97,93.52991128
98,91.65676703
99,89.65632172
100,91.11119104
101,90.02003905
102,87.60131881
103,90.02003905
104,86.92844175
105,85.80091803
106,88.23782414
107,89.98366732
108,88.29238174
109,88.29238174
110,91.38397904
111,91.38397904
112,92.42057343
113,93.45716782
114,94.93022300
115,98.84018429
116,99.40394615
117,93.05707875
118,93.65721235
119,93.89362861
120,90.11096838
121,90.38375638
122,90.83840304
123,93.47535368
124,95.20301100
125,95.83951632
126,94.49376220
127,96.05774672
128,97.74903230
129,99.16752989
130,99.18571576
131,100.74970027
132,99.33120269
133,98.47646696
134,97.38531497
135,93.62084061
136,90.42012811
137,97.02159764
138,91.83862570
139,91.02026171
140,91.83862570
141,94.11185901
142,97.11252698
143,94.33008941
144,93.56628301
145,95.83951632
146,97.16708458
147,98.02182030
148,98.20367897
149,95.40305553
150,93.98455794
151,95.20301100
152,92.47513103
153,94.94840887
154,97.40350084
155,96.33053472
156,96.11230432
157,96.29416299
158,92.56606036
159,94.38464701
160,91.74769637
161,90.47468571
162,91.38397904
163,91.25667797
164,92.38420169
165,93.83907101
166,95.60310006
167,98.56739630
168,95.05752407
169,96.65788032
170,100.53146987
171,99.02204296
172,99.93133628
173,101.65899360
174,98.84018429
175,102.20456959
176,102.47735759
177,104.07771384
178,105.20523756
179,105.36891036
180,105.02337889
181,102.98656185
182,102.47735759
183,102.16819786
184,105.60532662
185,109.93356284
186,104.20501490
187,103.13204878
188,104.20501490
189,105.20523756
190,107.29661220
191,104.22320077
192,105.38709622
193,101.45894906
194,103.38665091
195,104.71421916
196,107.89674580
197,110.20635084
198,110.75192683
199,111.87945055
200,110.75192683
201,113.27976227
202,115.57118145
203,118.29906142
204,119.02649608
205,120.75415339
206,116.75326277
207,118.38999075
208,122.02716405
209,128.02849998
210,126.53725893
211,124.84597335
212,130.02894530
213,130.48359196
214,138.21258521
215,139.12187853
216,138.12165588
217,139.21280787
218,134.57541192
219,138.15802761
220,145.35963074
221,144.86861234
222,145.21414380
223,148.12388244
224,151.77924160
225,149.94246909
226,147.12365978
227,148.21481177
228,141.39511184
229,140.75860652
230,137.57607988
231,138.06709828
232,139.39466653
233,138.73997534
234,141.21325318
235,141.21325318
236,139.57652520
237,145.06865687
238,145.03228514
239,145.12321447
240,145.15958620
241,149.21503443
242,151.57919707
243,148.08751071
244,148.39667044
245,151.48826774
246,159.07177406
247,156.99858528
248,163.58186894
249,157.12588634
250,159.30819032
251,161.03584764
252,161.94514096
253,161.58142363
254,167.67368890
255,172.03829685
256,165.40045559
257,164.76395026
258,166.76439558
259,173.40223684
260,171.58365019
261,175.67547015
262,178.76706745
263,174.85710616
264,177.49405680
265,171.76550886
266,160.94491830
267,166.03696092
268,169.94692221
269,165.94603159
270,162.58164629
271,172.74754565
272,181.13123009
273,177.58498613
274,175.67547015
275,178.76706745
276,179.67636077
277,181.31308876
278,180.04007810
279,188.22371802
280,186.04141404
281,185.67769671
282,185.49583805
283,197.04386326
284,200.77196589
285,186.04141404
286,185.22305005
287,178.22149146
288,184.13189806
289,172.78391738
290,180.58565410
