,Close
0,61.01358202
1,59.61327031
2,58.90402151
3,59.86787244
4,59.08588018
5,59.10406604
6,59.24955298
7,60.92265269
8,60.64986469
9,61.50460042
10,62.95946974
11,60.66805056
12,66.30566917
13,65.28726065
14,64.37796732
15,62.57756654
16,62.77761107
17,62.74123934
18,59.74057137
19,59.04950844
20,56.43074367
21,53.79379303
22,56.26707087
23,58.99495085
24,56.08521221
25,57.13999246
26,55.03043195
27,55.81242421
28,54.01202343
29,54.55759943
30,51.64786079
31,51.86609119
32,51.82971945
33,52.53896825
34,55.61237968
35,55.28503408
36,54.19388210
37,61.10451136
38,61.46822869
39,61.65008735
40,59.50415511
41,59.10406604
42,60.15884630
43,62.01380468
44,63.19588600
45,61.10451136
46,62.52300894
47,65.46911931
48,61.37729935
49,63.92332066
50,65.19633131
51,64.10517932
52,64.10517932
53,61.46822869
54,62.55938067
55,60.34070496
56,60.37707670
57,60.19521803
58,58.55849005
59,59.28592471
60,58.74034871
61,59.10406604
62,59.28592471
63,59.83150070
64,59.83150070
65,61.10451136
66,60.90446683
67,62.55938067
68,62.01380468
69,62.17747748
70,61.97743295
71,68.56071661
72,69.10629261
73,68.74257528
74,67.10584729
75,70.56116192
76,70.56116192
77,66.46934197
78,66.46934197
79,66.19655397
80,62.19566334
81,63.65053266
82,64.77805638
83,66.19655397
84,70.74302059
85,71.52501285
86,77.99918131
87,78.74480184
88,76.01692187
89,76.65342719
90,78.01736718
91,78.10829651
92,80.01781249
93,82.38197513
94,85.01892577
95,87.11030042
96,90.92933238
97,87.29215908
98,84.83706711
99,82.83662179
100,85.83728976
101,85.10985510
102,88.01959374
103,88.11052307
104,91.11119104
105,91.20212037
106,92.74791902
107,93.02070702
108,93.65721235
109,94.74836434
110,99.56761895
111,100.38598294
112,98.38553763
113,95.47579899
114,93.65721235
115,98.29460830
116,96.38509232
117,93.29349502
118,91.29304971
119,92.56606036
120,88.38331107
121,85.56450177
122,86.11007776
123,86.34649402
124,85.74636043
125,90.92933238
126,89.83818039
127,91.02026171
128,89.38353373
129,89.25623266
130,88.38331107
131,92.56606036
132,88.38331107
133,86.47379509
134,87.11030042
135,86.56472442
136,83.10940979
137,87.29215908
138,81.47268181
139,80.92710581
140,80.01781249
141,82.10918714
142,81.47268181
143,81.65454047
144,78.10829651
145,76.83528586
146,81.65454047
147,82.47290446
148,85.29171377
149,80.10874182
150,81.65454047
151,81.10896448
152,80.92710581
153,82.38197513
154,87.11030042
155,84.52790738
156,85.29171377
157,84.92799644
158,77.38086185
159,76.19878053
160,74.19833522
161,70.74302059
162,75.38041654
163,75.28948721
164,76.56249786
165,75.83506320
166,77.92643785
167,80.01781249
168,77.83550851
169,78.83573117
170,81.65454047
171,80.87254821
172,80.56338848
173,80.19967116
174,77.92643785
175,79.10851917
176,81.65454047
177,82.92755113
178,82.65476313
179,84.65520844
180,84.56427911
181,85.65543110
182,85.38264310
183,86.47379509
184,85.74636043
185,87.47401775
186,81.10896448
187,81.19989381
188,81.29082314
189,83.29126846
190,82.38197513
191,79.47223650
192,82.10918714
193,82.10918714
194,82.23648820
195,82.38197513
196,85.25534204
197,84.01870311
198,87.27397321
199,87.11030042
200,86.92844175
201,90.02003905
202,94.51194807
203,94.42101874
204,95.65765766
205,101.82266639
206,95.83951632
207,97.38531497
208,96.74880965
209,97.11252698
210,99.47668962
211,97.74903230
212,100.34961121
213,98.20367897
214,98.02182030
215,100.38598294
216,100.02226561
217,103.29572158
218,98.20367897
219,95.29394033
220,98.87655603
221,98.38553763
222,95.38486966
223,96.38509232
224,96.07593259
225,92.02048436
226,93.96637208
227,95.51217073
228,92.83884836
229,92.02048436
230,89.74725105
231,89.47446306
232,92.20234303
233,91.02026171
234,92.20234303
235,95.11208166
236,93.65721235
237,96.38509232
238,97.65810297
239,100.93155894
240,108.38776419
241,108.20590553
242,110.11542151
243,109.38798685
244,109.93356284
245,111.66122016
246,112.93423081
247,115.29839345
248,116.02582811
249,118.48092009
250,115.20746412
251,122.20902271
252,124.20946802
253,123.84575070
254,125.02783202
255,128.39221731
256,127.48292399
257,127.11920666
258,126.93734800
259,131.48381462
260,129.11965197
261,130.93823862
262,134.39355325
263,129.66522797
264,126.93734800
265,129.48336930
266,124.75504402
267,133.12054260
268,140.03117186
269,142.94091049
270,143.30462782
271,140.03117186
272,140.94046518
273,148.94224643
274,151.03362108
275,154.94358237
276,172.03829685
277,168.21926489
278,167.76461823
279,164.40023293
280,167.30997157
281,171.85643819
282,181.31308876
283,187.40535403
284,186.04141404
285,181.85866475
286,174.58431816
287,160.03562498
288,172.40201418
289,162.76350495
290,178.76706745
