,Close
0,8749.31759356
1,8713.53262793
2,9001.60515134
3,8903.30299873
4,8888.69435453
5,8727.37800153
6,8735.20596277
7,9022.01820217
8,9461.30705604
9,9734.73543429
10,9954.80587273
11,10125.76073581
12,10401.21266867
13,10792.55747880
14,10713.83410451
15,10329.12797352
16,10273.26721616
17,10851.04530705
18,10760.07410226
19,10617.20049693
20,10877.60002361
21,10246.92550535
22,10439.28744609
23,10385.68099956
24,10335.37614212
25,9779.43114037
26,9991.03460033
27,10131.10362998
28,9828.95497674
29,10098.81550871
30,10093.20635736
31,9932.17401202
32,9934.42832285
33,10624.24743709
34,11116.30846497
35,10988.77127348
36,11209.44522820
37,11300.94894735
38,10434.05105479
39,10626.62600127
40,9351.12983299
41,9324.64611835
42,9217.22021955
43,9659.82841299
44,9784.75628407
45,9815.23385648
46,10422.72624919
47,10498.32553918
48,10209.01048224
49,10201.57303155
50,10398.49684538
51,10952.20528678
52,11275.08649948
53,11542.79922350
54,10952.75555162
55,10807.09512109
56,11256.02248505
57,11368.18776174
58,11157.36532286
59,11887.76203205
60,11983.24185850
61,12124.48241977
62,12067.37912888
63,12434.72529143
64,12727.02242884
65,13131.64459726
66,12704.88758155
67,12898.81156444
68,12781.67615363
69,12450.32796246
70,12812.17147652
71,12550.67142015
72,12292.59720621
73,11982.15907928
74,12405.73875925
75,13129.62104265
76,13121.59782615
77,13393.37540986
78,13176.14504807
79,13334.39056820
80,13478.73746329
81,13167.50056480
82,13357.32418705
83,13625.65817783
84,14210.25245265
85,15556.48427968
86,15477.21064054
87,16559.58159748
88,15969.98168759
89,17220.18342331
90,16443.93722691
91,16462.53972888
92,16497.91643350
93,18155.38515900
94,18760.23273035
95,19596.17378757
96,21102.46168358
97,19528.01194828
98,19124.72106578
99,20340.93063426
100,20196.19322863
101,21580.26907684
102,20420.20427339
103,19216.45554117
104,17928.42753473
105,17605.26231437
106,17583.02096420
107,16210.28767206
108,16391.16505289
109,16028.52276727
110,16504.78586886
111,16926.96326099
112,16253.84734748
113,15915.20370944
114,15301.39214621
115,16214.56553749
116,17096.60458863
117,16809.93435306
118,16391.27155577
119,16172.74540901
120,16177.71554312
121,15764.20038474
122,15326.42032158
123,14968.90792439
124,16183.14718969
125,16246.99566259
126,16832.44196041
127,17044.38267946
128,16800.04733626
129,16693.33145662
130,16683.81719988
131,17575.74326782
132,18007.89642914
133,17694.60047509
134,17098.09562887
135,16900.65705114
136,16481.10672990
137,16953.35822324
138,16576.44455252
139,16649.00851060
140,16916.91648989
141,16628.38245402
142,16734.15755828
143,15369.83799317
144,14593.68054917
145,13825.97233315
146,14495.73340614
147,14753.98512486
148,14539.48833683
149,13638.13676456
150,12873.25087470
151,12918.97610856
152,12952.73751959
153,13275.44122750
154,14223.13930040
155,14276.72799645
156,14589.02992367
157,14529.03330471
158,14110.54801221
159,15149.51904804
160,15060.67790073
161,15243.61433712
162,15035.01070812
163,15375.44714453
164,15345.98134942
165,14841.22872906
166,14790.00084672
167,16362.08976832
168,15999.07472264
169,16559.74135179
170,16968.99639522
171,16450.46940317
172,16532.70737230
173,16373.68083109
174,16342.04947755
175,17097.70511833
176,17267.59495267
177,16703.60898395
178,16777.20246981
179,16619.47171357
180,15987.73216657
181,15790.50659459
182,16118.12718518
183,16324.17474521
184,16673.39766872
185,17390.85427873
186,16937.27628928
187,17122.71554322
188,17526.64544295
189,17544.18291619
190,17564.52496510
191,17183.79494140
192,17494.51707599
193,16706.48456154
194,16486.46737455
195,16842.98574492
196,17506.49864931
197,17508.38020008
198,17499.57596250
199,17630.13073542
200,17880.74974818
201,18691.07686423
202,18709.02259848
203,19106.77533153
204,19724.10148960
205,20358.73436468
206,20076.28874310
207,20581.66263022
208,20218.52333119
209,19871.55471851
210,19912.11456299
211,18740.21019006
212,19572.97391154
213,19449.55483117
214,19773.82058123
215,19258.91468689
216,19203.33793720
217,19051.21633232
218,19053.79015177
219,18811.47836317
220,19200.42685865
221,19559.53679895
222,19995.43531133
223,19874.41254563
224,19285.87766447
225,19268.65969986
226,19562.62538229
227,19839.94111544
228,19175.27442993
229,19250.92697135
230,19002.89952852
231,19458.02180965
232,19710.18511408
233,19837.89981036
234,20279.28322075
235,19807.79499800
236,19570.95035694
237,20180.59055760
238,20576.99425425
239,20873.48050470
240,21132.85050360
241,21688.24524050
242,22205.93796003
243,21989.96788225
244,22240.05438064
245,22633.91975879
246,22879.24912881
247,23282.93052184
248,23774.86729638
249,23257.97334839
250,22692.33658512
251,23308.88172212
252,23792.99053542
253,23471.08559906
254,23415.54435033
255,24595.77369790
256,23749.34210760
257,23646.81534099
258,24248.04181463
259,23276.66460276
260,23865.25273536
261,23783.36977581
262,23674.43508629
263,22607.95080804
264,22169.10571615
265,22249.01837253
266,21663.73182902
267,22217.56452377
268,22261.19520111
269,22446.82971031
270,23220.64409109
271,24727.83726153
272,24961.38031351
273,25439.41846300
274,26195.81962390
275,26013.55770570
276,25050.45221705
277,26899.71486797
278,26975.03015029
279,26311.48174495
280,27025.61901539
281,27638.20579557
282,27793.91299721
283,29073.90003667
284,29550.18088874
285,28572.73301307
286,27388.54530868
287,25090.74580434
288,25850.99881918
289,25685.75961033
290,25532.51972527
