,Close
0,37.00
1,38.00
2,40.13
3,40.13
4,41.13
5,39.13
6,39.88
7,40.25
8,40.75
9,41.50
10,44.00
11,42.25
12,41.88
13,44.38
14,43.00
15,40.00
16,39.50
17,39.13
18,39.63
19,38.75
20,39.63
21,39.88
22,39.13
23,36.88
24,37.50
25,38.00
26,39.38
27,42.50
28,43.38
29,41.75
30,42.38
31,40.25
32,40.88
33,39.19
34,39.50
35,37.00
36,38.81
37,38.50
38,39.06
39,40.75
40,38.25
41,38.44
42,39.25
43,39.81
44,40.56
45,43.75
46,42.31
47,43.63
48,44.00
49,44.38
50,44.31
51,39.94
52,41.56
53,40.31
54,41.13
55,39.31
56,39.06
57,38.06
58,39.00
59,37.75
60,38.81
61,37.25
62,35.50
63,35.00
64,34.38
65,35.63
66,35.81
67,36.81
68,36.19
69,37.56
70,38.63
71,39.69
72,40.00
73,39.63
74,40.19
75,39.69
76,41.25
77,41.13
78,40.00
79,39.38
80,37.44
81,35.81
82,35.50
83,35.31
84,37.44
85,35.94
86,37.19
87,36.06
88,35.63
89,34.69
90,32.94
91,31.63
92,31.94
93,35.19
94,33.63
95,31.81
96,33.63
97,36.00
98,37.75
99,36.25
100,36.31
101,33.75
102,34.13
103,33.50
104,35.56
105,33.81
106,33.38
107,34.19
108,31.88
109,31.75
110,31.19
111,29.56
112,28.81
113,31.69
114,30.94
115,31.00
116,28.38
117,29.50
118,31.75
119,28.81
120,27.50
121,29.56
122,33.13
123,33.19
124,35.63
125,36.88
126,36.50
127,38.31
128,39.13
129,44.25
130,42.31
131,42.19
132,41.25
133,40.31
134,38.81
135,39.56
136,41.56
137,42.50
138,39.63
139,41.56
140,42.44
141,40.75
142,39.94
143,39.75
144,41.13
145,40.88
146,42.31
147,41.81
148,41.50
149,41.00
150,38.56
151,36.38
152,36.94
153,35.69
154,35.81
155,34.13
156,33.19
157,34.81
158,35.31
159,34.44
160,33.88
161,34.19
162,34.75
163,32.06
164,34.00
165,33.25
166,31.81
167,33.00
168,28.88
169,28.75
170,26.56
171,28.50
172,26.38
173,28.00
174,28.88
175,27.00
176,27.81
177,28.94
178,29.75
179,30.88
180,30.13
181,30.88
182,32.50
183,36.00
184,37.50
185,36.88
186,38.44
187,35.88
188,37.06
189,35.50
190,33.56
191,31.75
192,34.13
193,31.00
194,28.75
195,30.75
196,32.31
197,33.69
198,35.13
199,33.75
200,34.75
201,35.50
202,36.50
203,35.13
204,35.25
205,36.75
206,35.44
207,33.63
208,35.00
209,34.25
210,35.75
211,36.94
212,34.94
213,34.63
214,36.88
215,35.94
216,39.13
217,36.63
218,34.88
219,33.75
220,34.13
221,34.52
222,35.21
223,36.12
224,36.02
225,35.26
226,37.99
227,35.87
228,35.67
229,34.37
230,32.90
231,35.16
232,37.20
233,37.13
234,36.03
235,37.10
236,38.14
237,38.76
238,38.18
239,37.81
240,37.11
241,35.73
242,33.86
243,33.77
244,33.25
245,32.60
246,34.51
247,35.55
248,34.82
249,37.07
250,36.18
251,35.85
252,35.95
253,35.65
254,32.16
255,29.96
256,32.47
257,34.35
258,32.90
259,32.16
260,32.20
261,32.03
262,31.40
263,33.09
264,32.40
265,34.83
266,33.35
267,34.20
268,35.58
269,35.55
270,34.83
271,33.81
272,34.20
273,33.75
274,34.54
275,34.96
276,34.62
277,35.99
278,37.65
279,38.29
280,38.85
281,38.84
282,38.87
283,37.88
284,38.05
285,37.42
286,37.75
287,37.95
288,37.74
289,37.96
290,37.22
