,Close
0,6.62
1,6.86
2,6.87
3,7.97
4,8.20
5,8.37
6,8.06
7,7.94
8,7.97
9,8.50
10,8.47
11,7.97
12,8.72
13,9.28
14,10.06
15,10.44
16,10.08
17,10.41
18,10.61
19,9.50
20,10.14
21,9.34
22,10.78
23,10.62
24,10.44
25,11.16
26,11.73
27,11.48
28,11.48
29,11.66
30,10.47
31,10.44
32,10.78
33,10.97
34,11.00
35,11.97
36,14.25
37,14.66
38,14.36
39,15.75
40,14.92
41,15.94
42,14.62
43,14.95
44,15.37
45,16.95
46,16.87
47,16.40
48,17.20
49,16.87
50,15.62
51,14.30
52,15.09
53,11.72
54,12.25
55,12.22
56,11.69
57,11.08
58,10.97
59,11.05
60,11.25
61,11.41
62,11.56
63,12.00
64,13.83
65,14.20
66,14.09
67,14.12
68,15.31
69,13.75
70,13.55
71,13.91
72,13.89
73,14.25
74,13.17
75,14.14
76,16.00
77,15.50
78,16.00
79,15.80
80,14.08
81,13.47
82,12.00
83,13.12
84,12.72
85,14.77
86,15.00
87,14.64
88,15.56
89,15.25
90,14.66
91,15.00
92,15.19
93,15.12
94,14.05
95,12.56
96,13.33
97,13.45
98,14.19
99,13.25
100,11.89
101,13.08
102,14.80
103,15.25
104,16.30
105,17.36
106,18.06
107,19.72
108,19.69
109,21.23
110,19.84
111,21.44
112,21.87
113,22.92
114,23.37
115,24.91
116,23.83
117,25.41
118,22.16
119,22.72
120,25.50
121,22.97
122,25.50
123,25.72
124,23.67
125,24.81
126,28.17
127,26.05
128,27.19
129,27.97
130,26.98
131,28.47
132,29.34
133,27.64
134,27.73
135,30.84
136,33.39
137,34.70
138,36.00
139,36.34
140,37.50
141,35.00
142,37.14
143,35.06
144,36.56
145,36.50
146,40.75
147,40.87
148,44.44
149,43.37
150,43.31
151,42.09
152,46.16
153,42.75
154,40.00
155,38.87
156,45.81
157,48.69
158,47.47
159,50.66
160,49.62
161,54.75
162,47.50
163,53.87
164,53.09
165,48.06
166,50.50
167,54.75
168,56.25
169,59.69
170,70.44
171,67.94
172,73.56
173,82.19
174,86.00
175,73.50
176,89.00
177,85.25
178,76.25
179,70.19
180,71.50
181,74.50
182,75.91
183,64.50
184,72.62
185,68.38
186,72.25
187,82.88
188,81.56
189,87.25
190,71.25
191,63.88
192,66.81
193,67.25
194,64.00
195,56.25
196,60.56
197,66.25
198,67.75
199,66.25
200,62.38
201,56.75
202,59.81
203,47.50
204,50.50
205,41.81
206,36.88
207,42.63
208,46.75
209,42.31
210,48.00
211,41.69
212,39.06
213,46.31
214,48.00
215,43.00
216,50.00
217,50.25
218,46.44
219,50.56
220,43.50
221,43.80
222,39.00
223,38.75
224,34.25
225,29.55
226,34.76
227,31.51
228,34.02
229,32.48
230,27.69
231,34.00
232,36.14
233,35.05
234,39.95
235,37.55
236,38.50
237,39.58
238,33.09
239,35.51
240,34.02
241,29.95
242,30.91
243,32.32
244,30.05
245,30.10
246,31.61
247,36.63
248,33.66
249,33.42
250,33.65
251,34.05
252,30.84
253,28.61
254,23.90
255,23.75
256,25.26
257,28.55
258,29.91
259,29.85
260,27.99
261,31.85
262,33.88
263,31.10
264,31.03
265,33.50
266,32.20
267,27.90
268,28.05
269,28.82
270,28.21
271,26.25
272,26.00
273,30.72
274,29.50
275,32.91
276,29.99
277,30.36
278,34.20
279,32.40
280,33.50
281,33.10
282,32.99
283,32.15
284,34.05
285,31.75
286,31.20
287,30.60
288,31.70
289,30.66
290,28.72
