,Close
0,47.56
1,46.94
2,50.13
3,51.75
4,48.95
5,48.06
6,47.06
7,49.06
8,48.88
9,50.63
10,52.56
11,54.81
12,53.75
13,55.19
14,57.63
15,61.25
16,61.94
17,61.88
18,62.75
19,58.88
20,59.75
21,55.88
22,57.25
23,55.50
24,56.75
25,60.38
26,59.63
27,61.25
28,58.50
29,57.75
30,59.63
31,65.75
32,67.75
33,67.63
34,66.13
35,66.56
36,68.38
37,67.50
38,70.19
39,70.00
40,66.13
41,65.81
42,63.81
43,58.31
44,58.19
45,58.94
46,63.50
47,62.63
48,65.50
49,62.81
50,62.44
51,61.13
52,62.00
53,58.38
54,60.88
55,60.13
56,61.88
57,62.13
58,62.13
59,58.50
60,60.81
61,62.00
62,60.81
63,60.88
64,60.44
65,62.94
66,65.06
67,64.75
68,68.88
69,69.06
70,70.19
71,71.13
72,73.25
73,73.13
74,74.25
75,80.38
76,78.50
77,73.81
78,73.94
79,75.75
80,77.50
81,75.19
82,74.56
83,78.06
84,75.75
85,77.50
86,79.94
87,87.00
88,86.00
89,83.75
90,79.38
91,76.75
92,72.56
93,72.88
94,69.25
95,58.75
96,53.75
97,59.00
98,58.75
99,53.50
100,48.94
101,48.06
102,54.44
103,54.88
104,60.38
105,57.00
106,61.25
107,66.06
108,65.06
109,60.81
110,55.88
111,61.56
112,61.69
113,64.38
114,65.44
115,66.00
116,62.13
117,63.50
118,61.63
119,64.88
120,63.94
121,67.25
122,71.50
123,70.69
124,68.13
125,70.63
126,73.00
127,72.06
128,73.25
129,73.63
130,70.94
131,68.81
132,69.25
133,66.00
134,63.25
135,66.25
136,69.69
137,70.56
138,73.31
139,74.94
140,73.94
141,69.31
142,70.00
143,63.25
144,61.47
145,65.25
146,66.13
147,59.81
148,59.38
149,55.50
150,53.50
151,54.38
152,58.88
153,51.88
154,54.63
155,61.06
156,63.00
157,64.00
158,66.56
159,60.00
160,57.88
161,50.50
162,49.81
163,48.50
164,49.88
165,46.06
166,46.50
167,47.06
168,47.13
169,47.75
170,46.06
171,45.19
172,45.75
173,45.56
174,43.63
175,45.88
176,51.44
177,52.00
178,54.00
179,54.56
180,49.44
181,51.75
182,49.00
183,46.50
184,49.31
185,56.13
186,55.44
187,57.81
188,55.31
189,47.00
190,45.38
191,45.31
192,46.81
193,46.13
194,47.06
195,47.19
196,53.06
197,53.31
198,54.06
199,50.88
200,53.63
201,56.81
202,53.81
203,52.69
204,52.75
205,47.06
206,42.19
207,44.06
208,48.38
209,48.75
210,42.00
211,38.56
212,40.69
213,38.00
214,42.94
215,42.75
216,46.81
217,49.94
218,48.56
219,49.56
220,51.06
221,53.82
222,49.50
223,50.80
224,47.75
225,50.70
226,52.75
227,51.75
228,50.95
229,54.42
230,50.31
231,52.55
232,55.18
233,54.90
234,56.11
235,55.38
236,56.55
237,58.61
238,58.78
239,59.69
240,59.10
241,60.14
242,60.32
243,60.49
244,57.35
245,64.08
246,62.40
247,63.00
248,62.81
249,62.50
250,64.65
251,60.05
252,61.29
253,57.65
254,55.00
255,55.05
256,59.99
257,54.80
258,57.10
259,59.95
260,58.99
261,62.75
262,63.50
263,63.58
264,61.71
265,62.10
266,62.88
267,63.51
268,62.36
269,62.96
270,61.95
271,60.80
272,62.86
273,61.66
274,58.85
275,62.12
276,61.18
277,63.56
278,66.70
279,67.55
280,67.84
281,68.80
282,68.26
283,69.94
284,70.80
285,71.50
286,72.24
287,74.00
288,75.92
289,75.43
290,76.27
