,Close
0,3.33
1,3.36
2,2.68
3,2.81
4,3.09
5,3.70
6,2.98
7,3.22
8,3.38
9,2.94
10,2.59
11,3.06
12,2.17
13,2.08
14,1.88
15,2.08
16,2.27
17,2.41
18,2.39
19,1.95
20,2.23
21,1.94
22,2.27
23,1.84
24,2.16
25,2.27
26,2.72
27,2.91
28,3.14
29,3.25
30,3.00
31,3.09
32,3.44
33,3.88
34,4.28
35,4.25
36,4.63
37,4.34
38,4.27
39,4.34
40,3.95
41,4.56
42,4.59
43,4.77
44,4.52
45,4.55
46,5.13
47,5.23
48,5.19
49,5.45
50,5.84
51,4.98
52,5.19
53,4.72
54,5.55
55,5.16
56,5.25
57,5.56
58,4.50
59,4.09
60,5.23
61,5.47
62,5.50
63,5.89
64,6.16
65,6.06
66,5.84
67,6.37
68,7.09
69,6.86
70,6.50
71,6.53
72,7.13
73,7.02
74,7.16
75,7.78
76,7.52
77,6.53
78,5.86
79,6.69
80,6.50
81,6.09
82,5.69
83,6.16
84,6.16
85,7.22
86,7.81
87,8.78
88,8.78
89,8.00
90,6.69
91,6.33
92,6.78
93,7.09
94,6.36
95,5.88
96,6.34
97,6.34
98,6.59
99,7.17
100,4.31
101,5.13
102,5.03
103,4.91
104,5.91
105,6.16
106,6.23
107,6.42
108,6.73
109,6.89
110,6.13
111,8.42
112,8.16
113,8.72
114,9.50
115,9.33
116,9.66
117,10.34
118,9.84
119,9.80
120,11.24
121,11.88
122,13.06
123,12.22
124,11.81
125,11.88
126,9.00
127,8.81
128,9.23
129,10.00
130,10.00
131,10.79
132,12.03
133,11.42
134,12.00
135,12.97
136,13.38
137,14.98
138,16.58
139,14.69
140,14.64
141,16.25
142,15.14
143,13.25
144,13.25
145,15.27
146,17.73
147,17.37
148,17.97
149,18.36
150,18.05
151,17.28
152,20.83
153,20.75
154,23.18
155,23.47
156,28.50
157,31.56
158,35.00
159,35.97
160,34.19
161,37.72
162,40.53
163,44.47
164,42.50
165,37.28
166,38.50
167,41.97
168,47.69
169,48.16
170,49.94
171,53.97
172,64.81
173,67.37
174,82.56
175,63.19
176,69.91
177,60.44
178,52.84
179,51.47
180,59.12
181,56.81
182,60.25
183,62.69
184,68.91
185,56.69
186,58.50
187,71.78
188,73.35
189,80.12
190,76.78
191,82.31
192,88.78
193,83.94
194,74.31
195,75.06
196,82.66
197,84.53
198,83.50
199,94.78
200,91.28
201,94.06
202,100.00
203,108.56
204,102.73
205,91.63
206,100.44
207,108.81
208,109.05
209,106.63
210,102.00
211,77.81
212,71.75
213,90.44
214,85.63
215,59.81
216,70.44
217,69.81
218,69.38
219,75.44
220,79.38
221,66.31
222,64.63
223,63.38
224,53.38
225,38.25
226,31.56
227,28.75
228,26.94
229,27.46
230,23.88
231,36.68
232,33.98
233,42.93
234,47.90
235,44.19
236,47.84
237,50.26
238,43.64
239,51.15
240,45.10
241,43.47
242,44.15
243,47.67
244,41.35
245,37.64
246,33.69
247,36.07
248,30.69
249,26.26
250,23.99
251,22.37
252,21.05
253,19.58
254,15.01
255,13.72
256,17.61
257,18.68
258,17.38
259,18.70
260,16.33
261,22.19
262,25.30
263,24.24
264,22.48
265,24.80
266,25.14
267,29.80
268,27.72
269,29.25
270,34.56
271,32.19
272,34.80
273,35.66
274,32.81
275,34.79
276,30.89
277,30.35
278,33.66
279,34.93
280,31.58
281,32.15
282,29.00
283,25.44
284,25.90
285,23.76
286,23.16
287,23.07
288,24.01
289,20.00
290,18.40
