,Close
0,24.50
1,25.13
2,27.13
3,26.75
4,26.00
5,25.25
6,25.75
7,25.88
8,25.25
9,25.38
10,26.38
11,24.13
12,23.00
13,22.63
14,21.13
15,21.13
16,20.25
17,20.88
18,20.63
19,21.13
20,21.13
21,19.63
22,18.88
23,18.63
24,18.88
25,18.63
26,20.13
27,21.00
28,20.75
29,21.38
30,20.63
31,18.75
32,18.88
33,18.00
34,18.56
35,18.00
36,19.00
37,18.94
38,20.25
39,23.13
40,22.06
41,23.00
42,23.00
43,24.81
44,23.94
45,22.88
46,23.25
47,22.25
48,22.88
49,22.00
50,22.88
51,21.13
52,21.13
53,19.81
54,19.50
55,18.88
56,18.56
57,19.13
58,19.69
59,20.38
60,21.19
61,19.81
62,19.81
63,21.25
64,20.06
65,20.25
66,20.56
67,20.38
68,20.25
69,22.00
70,21.69
71,21.75
72,23.00
73,23.56
74,23.06
75,23.88
76,23.13
77,23.00
78,22.31
79,21.69
80,21.00
81,19.69
82,19.88
83,18.63
84,18.69
85,20.19
86,20.13
87,19.75
88,17.94
89,16.88
90,16.13
91,15.38
92,15.00
93,15.63
94,14.50
95,13.25
96,14.31
97,16.50
98,18.06
99,17.50
100,16.06
101,16.94
102,16.81
103,17.19
104,17.44
105,17.25
106,17.38
107,16.13
108,14.06
109,14.25
110,16.50
111,16.56
112,17.13
113,17.81
114,17.06
115,17.50
116,16.75
117,16.44
118,16.69
119,16.44
120,16.31
121,16.00
122,17.38
123,17.94
124,16.94
125,16.63
126,16.38
127,17.06
128,18.75
129,19.00
130,18.81
131,19.38
132,19.38
133,18.94
134,19.50
135,20.81
136,20.63
137,20.75
138,20.25
139,20.38
140,19.69
141,20.00
142,20.13
143,22.00
144,23.19
145,23.13
146,23.56
147,24.06
148,24.00
149,22.94
150,22.88
151,21.06
152,20.69
153,20.94
154,22.19
155,21.13
156,19.69
157,19.75
158,20.88
159,19.75
160,18.69
161,15.63
162,16.13
163,16.81
164,17.31
165,15.06
166,16.38
167,17.13
168,15.81
169,16.50
170,15.06
171,15.94
172,14.75
173,15.63
174,18.88
175,18.31
176,18.94
177,21.69
178,22.31
179,24.31
180,23.19
181,23.63
182,26.25
183,28.75
184,29.88
185,30.81
186,32.50
187,31.25
188,33.50
189,33.63
190,33.44
191,29.56
192,31.44
193,30.94
194,27.81
195,32.00
196,33.13
197,35.25
198,37.75
199,37.88
200,39.25
201,39.19
202,39.69
203,39.50
204,37.63
205,42.25
206,42.25
207,36.81
208,42.13
209,40.88
210,43.75
211,44.00
212,42.81
213,47.63
214,48.94
215,50.13
216,56.06
217,49.00
218,48.69
219,44.69
220,46.00
221,43.74
222,47.36
223,47.07
224,44.70
225,43.60
226,48.78
227,45.55
228,44.10
229,41.94
230,39.14
231,42.64
232,44.49
233,47.69
234,42.44
235,45.20
236,47.28
237,46.77
238,45.00
239,41.76
240,41.58
241,39.11
242,36.71
243,35.38
244,33.75
245,31.33
246,33.87
247,34.60
248,32.17
249,36.20
250,33.71
251,32.20
252,31.75
253,32.73
254,28.09
255,26.64
256,29.54
257,34.00
258,33.99
259,34.89
260,35.37
261,35.28
262,34.01
263,34.32
264,34.37
265,39.11
266,35.67
267,37.59
268,39.00
269,38.09
270,37.50
271,34.35
272,33.57
273,32.90
274,32.69
275,32.53
276,32.44
277,34.50
278,37.95
279,39.83
280,40.43
281,40.67
282,41.11
283,40.11
284,40.14
285,41.01
286,42.56
287,43.46
288,42.61
289,43.01
290,41.84
