,Close
0,29.88
1,29.88
2,32.00
3,31.38
4,30.25
5,31.00
6,31.13
7,32.50
8,32.63
9,33.63
10,34.38
11,33.50
12,32.88
13,32.00
14,32.00
15,31.25
16,31.13
17,31.50
18,31.88
19,32.13
20,33.00
21,32.25
22,32.00
23,32.00
24,31.50
25,31.88
26,33.88
27,33.75
28,34.38
29,35.50
30,36.38
31,37.63
32,39.38
33,37.75
34,38.13
35,37.69
36,38.19
37,41.00
38,45.31
39,47.69
40,46.06
41,46.13
42,46.00
43,47.69
44,47.06
45,47.88
46,47.75
47,50.88
48,53.00
49,52.19
50,52.13
51,48.56
52,48.25
53,44.19
54,46.69
55,45.69
56,46.63
57,48.44
58,45.69
59,43.56
60,47.50
61,50.13
62,49.94
63,49.25
64,49.88
65,52.25
66,53.94
67,55.94
68,55.69
69,54.81
70,55.50
71,56.69
72,58.00
73,58.81
74,58.50
75,60.31
76,61.00
77,58.00
78,52.75
79,55.31
80,53.44
81,52.00
82,51.44
83,53.00
84,52.88
85,53.44
86,54.44
87,54.75
88,52.88
89,53.00
90,51.75
91,51.13
92,49.75
93,47.69
94,45.00
95,39.94
96,40.38
97,41.13
98,35.75
99,37.31
100,34.00
101,34.25
102,39.56
103,38.69
104,43.94
105,41.63
106,42.63
107,40.00
108,37.75
109,37.94
110,38.81
111,39.38
112,40.00
113,41.38
114,40.00
115,39.38
116,40.94
117,41.13
118,39.63
119,37.94
120,41.06
121,38.31
122,37.50
123,36.13
124,34.94
125,38.00
126,40.31
127,45.88
128,45.69
129,47.31
130,49.13
131,52.50
132,49.81
133,52.06
134,52.69
135,49.00
136,49.50
137,46.94
138,46.06
139,46.50
140,45.19
141,46.25
142,45.13
143,41.75
144,41.56
145,41.50
146,42.94
147,42.75
148,42.38
149,38.19
150,36.44
151,36.50
152,37.56
153,36.00
154,27.81
155,27.63
156,28.44
157,27.88
158,26.75
159,27.44
160,28.00
161,27.50
162,26.81
163,27.13
164,29.56
165,28.50
166,30.75
167,29.75
168,25.75
169,22.88
170,23.31
171,22.94
172,21.94
173,21.50
174,21.50
175,23.44
176,25.56
177,26.56
178,28.31
179,30.69
180,28.94
181,30.44
182,29.56
183,29.06
184,29.06
185,28.56
186,25.81
187,25.19
188,23.94
189,21.75
190,21.94
191,22.69
192,22.75
193,22.88
194,23.00
195,23.00
196,25.38
197,26.88
198,26.00
199,24.19
200,27.19
201,24.75
202,21.63
203,20.69
204,22.44
205,21.19
206,20.19
207,20.50
208,22.38
209,21.38
210,20.25
211,17.63
212,17.56
213,16.50
214,14.69
215,13.19
216,14.94
217,17.06
218,16.81
219,18.38
220,18.06
221,18.68
222,17.61
223,17.33
224,17.13
225,16.93
226,19.66
227,18.67
228,17.57
229,17.38
230,16.78
231,17.03
232,20.66
233,19.01
234,20.34
235,20.15
236,21.53
237,21.46
238,21.20
239,21.59
240,21.76
241,21.64
242,22.63
243,24.00
244,23.81
245,26.19
246,25.43
247,25.86
248,24.46
249,23.52
250,21.45
251,20.13
252,20.13
253,18.24
254,14.35
255,14.65
256,14.62
257,14.40
258,11.30
259,11.42
260,10.75
261,10.98
262,11.53
263,12.84
264,13.26
265,14.18
266,13.76
267,14.10
268,14.07
269,14.06
270,13.79
271,13.37
272,13.57
273,14.48
274,14.23
275,16.15
276,16.82
277,18.52
278,20.01
279,20.70
280,20.36
281,20.50
282,20.31
283,21.09
284,20.90
285,20.53
286,20.43
287,20.19
288,20.80
289,22.32
290,21.70
