,Close
0,30.29
1,31.00
2,32.17
3,33.79
4,33.96
5,33.21
6,32.17
7,33.50
8,33.75
9,32.33
10,32.25
11,31.75
12,31.33
13,31.58
14,32.29
15,33.50
16,32.08
17,32.42
18,33.29
19,32.79
20,33.33
21,31.25
22,32.17
23,31.21
24,30.96
25,32.46
26,32.96
27,34.04
28,34.67
29,34.67
30,35.87
31,37.12
32,38.46
33,38.67
34,39.15
35,38.94
36,38.79
37,38.94
38,39.83
39,39.37
40,38.50
41,40.65
42,38.87
43,39.98
44,39.77
45,42.50
46,40.69
47,42.67
48,43.69
49,42.87
50,42.58
51,41.25
52,41.21
53,40.71
54,41.21
55,42.17
56,43.50
57,43.21
58,43.29
59,42.67
60,44.54
61,45.29
62,43.77
63,44.08
64,43.54
65,45.17
66,45.37
67,46.04
68,47.83
69,49.04
70,47.96
71,49.00
72,50.87
73,51.37
74,51.75
75,52.33
76,53.25
77,49.29
78,51.46
79,48.67
80,48.25
81,48.96
82,49.25
83,49.46
84,48.29
85,48.42
86,49.92
87,52.12
88,52.62
89,50.46
90,47.62
91,43.33
92,44.67
93,43.00
94,41.42
95,39.00
96,33.83
97,39.00
98,41.04
99,35.79
100,33.33
101,35.25
102,36.71
103,39.04
104,42.42
105,42.37
106,43.71
107,43.92
108,43.83
109,42.50
110,41.71
111,44.54
112,44.21
113,45.25
114,46.42
115,44.79
116,42.83
117,40.67
118,38.08
119,38.33
120,40.25
121,41.46
122,41.00
123,40.87
124,38.75
125,38.67
126,39.12
127,38.67
128,43.67
129,43.87
130,46.25
131,46.96
132,45.67
133,45.67
134,45.00
135,43.67
136,43.54
137,43.29
138,43.17
139,44.25
140,43.37
141,41.46
142,39.79
143,36.00
144,34.96
145,35.33
146,36.21
147,34.75
148,34.46
149,33.79
150,33.00
151,31.37
152,32.46
153,32.46
154,32.42
155,33.92
156,35.96
157,33.92
158,34.92
159,33.92
160,33.17
161,33.12
162,31.75
163,32.46
164,34.50
165,33.04
166,33.58
167,34.17
168,32.42
169,31.96
170,26.67
171,26.50
172,25.92
173,25.92
174,24.58
175,31.29
176,32.46
177,33.17
178,33.83
179,34.67
180,32.25
181,33.67
182,32.58
183,33.08
184,34.00
185,37.79
186,38.54
187,37.54
188,35.71
189,33.87
190,33.12
191,33.62
192,35.12
193,35.33
194,36.71
195,37.46
196,43.37
197,42.58
198,42.12
199,42.83
200,43.71
201,46.04
202,43.87
203,46.33
204,46.33
205,44.29
206,42.96
207,45.92
208,47.08
209,43.33
210,45.79
211,43.71
212,45.71
213,47.42
214,48.37
215,49.12
216,48.83
217,47.46
218,45.04
219,42.87
220,44.33
221,47.79
222,48.87
223,51.21
224,49.03
225,50.65
226,53.33
227,49.43
228,50.71
229,51.40
230,53.15
231,49.95
232,49.09
233,47.02
234,48.01
235,48.59
236,50.85
237,51.65
238,52.73
239,52.97
240,53.73
241,54.09
242,55.47
243,56.22
244,55.01
245,54.95
246,54.50
247,56.59
248,56.22
249,56.85
250,56.59
251,54.71
252,54.10
253,53.00
254,44.26
255,46.26
256,50.86
257,47.88
258,46.40
259,47.49
260,46.06
261,47.90
262,48.00
263,49.91
264,49.46
265,51.11
266,50.75
267,52.13
268,52.52
269,53.80
270,53.73
271,53.43
272,52.95
273,53.05
274,52.71
275,55.59
276,56.14
277,58.21
278,58.96
279,56.77
280,54.96
281,54.00
282,52.75
283,55.66
284,55.54
285,54.85
286,54.15
287,54.75
288,54.91
289,54.00
290,54.66
