,Close
0,14.31
1,15.03
2,15.93
3,16.09
4,15.56
5,16.17
6,16.47
7,16.53
8,16.27
9,16.33
10,16.57
11,16.97
12,17.03
13,17.30
14,18.34
15,18.40
16,17.70
17,17.57
18,17.97
19,18.24
20,17.94
21,17.20
22,16.70
23,16.27
24,17.94
25,17.77
26,17.87
27,18.14
28,17.33
29,17.57
30,16.17
31,15.97
32,16.10
33,15.87
34,15.38
35,15.88
36,17.07
37,17.20
38,17.23
39,17.49
40,16.90
41,16.35
42,16.25
43,16.52
44,16.12
45,16.28
46,16.43
47,16.73
48,17.18
49,17.37
50,16.58
51,14.80
52,14.80
53,13.67
54,14.24
55,14.69
56,14.54
57,15.26
58,15.84
59,15.41
60,15.98
61,15.91
62,15.58
63,16.08
64,16.54
65,17.42
66,18.16
67,18.33
68,18.32
69,18.01
70,18.22
71,18.51
72,17.24
73,17.44
74,17.03
75,17.28
76,17.09
77,16.98
78,17.74
79,17.44
80,17.74
81,16.88
82,16.73
83,16.12
84,15.12
85,14.63
86,14.66
87,14.34
88,14.28
89,13.73
90,12.45
91,11.70
92,12.16
93,11.43
94,10.86
95,11.83
96,12.25
97,12.31
98,12.24
99,11.09
100,10.55
101,10.36
102,11.55
103,11.76
104,13.46
105,14.47
106,14.49
107,14.76
108,14.80
109,16.00
110,14.40
111,14.68
112,14.55
113,16.21
114,15.46
115,15.04
116,16.55
117,17.47
118,17.28
119,16.95
120,17.83
121,16.67
122,16.83
123,17.74
124,16.41
125,16.10
126,17.12
127,17.33
128,19.92
129,19.32
130,21.08
131,22.86
132,23.45
133,22.19
134,21.69
135,22.69
136,22.88
137,23.16
138,23.05
139,23.38
140,23.12
141,22.33
142,23.05
143,22.19
144,22.12
145,23.00
146,23.83
147,22.45
148,21.86
149,20.60
150,20.32
151,20.04
152,20.46
153,19.30
154,18.73
155,18.14
156,17.07
157,17.55
158,17.90
159,18.73
160,18.97
161,18.73
162,17.83
163,18.14
164,18.42
165,18.14
166,18.11
167,19.70
168,18.30
169,18.40
170,16.72
171,17.66
172,18.68
173,17.07
174,14.82
175,15.32
176,15.15
177,14.89
178,16.12
179,16.60
180,14.51
181,14.77
182,14.72
183,14.37
184,15.41
185,15.58
186,15.55
187,15.03
188,14.11
189,12.64
190,12.38
191,12.33
192,12.71
193,13.80
194,13.40
195,13.68
196,14.23
197,14.80
198,14.72
199,14.87
200,15.06
201,14.80
202,10.67
203,10.79
204,12.33
205,12.40
206,12.16
207,14.23
208,15.10
209,15.63
210,15.36
211,15.22
212,15.55
213,16.19
214,16.08
215,15.53
216,17.50
217,17.81
218,17.62
219,17.38
220,17.21
221,17.90
222,17.79
223,17.72
224,17.44
225,17.44
226,18.13
227,17.48
228,15.36
229,13.65
230,14.36
231,15.69
232,17.03
233,16.79
234,16.39
235,16.54
236,17.09
237,17.74
238,17.45
239,17.50
240,14.82
241,14.02
242,13.93
243,15.10
244,15.50
245,16.00
246,15.70
247,16.26
248,16.35
249,16.52
250,16.78
251,16.22
252,16.15
253,15.76
254,14.01
255,14.40
256,14.80
257,15.02
258,15.08
259,14.75
260,13.78
261,14.00
262,13.99
263,16.34
264,16.04
265,18.46
266,17.52
267,17.54
268,17.63
269,17.93
270,19.16
271,17.68
272,18.49
273,19.01
274,18.05
275,18.57
276,18.75
277,19.60
278,21.37
279,20.94
280,20.75
281,19.36
282,19.35
283,19.87
284,20.43
285,20.16
286,21.51
287,22.66
288,22.48
289,21.80
290,21.08
