,Close
0,830.30224130
1,817.06553890
2,800.21882676
3,772.54208538
4,770.13541222
5,667.85180278
6,610.09164687
7,620.92167610
8,589.63492498
9,584.82157865
10,624.53168584
11,602.87162738
12,631.75170533
13,657.02177355
14,691.91853441
15,718.39193921
16,652.20842722
17,622.12501268
18,657.02177355
19,649.80175406
20,628.14169559
21,587.22825181
22,611.29498345
23,584.82157865
24,551.12815437
25,581.21156891
26,649.80175406
27,671.46181253
28,667.85180278
29,685.90185151
30,683.49517834
31,673.86848569
32,654.61510038
33,654.61510038
34,651.00509064
35,623.32834926
36,631.75170533
37,589.63492498
38,631.75170533
39,654.61510038
40,630.54836875
41,620.92167610
42,620.92167610
43,613.70165661
44,584.82157865
45,576.39822258
46,571.58487625
47,577.60155916
48,607.68497370
49,635.36171508
50,608.88831028
51,618.51500294
52,611.29498345
53,614.90499319
54,669.05513936
55,664.24179304
56,644.98840773
57,620.92167610
58,648.59841748
59,688.30852467
60,661.83511987
61,701.54522707
62,709.96858314
63,723.20528553
64,724.40862212
65,728.01863186
66,747.27201717
67,719.59527579
68,685.90185151
69,673.86848569
70,673.86848569
71,672.66514911
72,681.08850518
73,670.25847594
74,687.10518809
75,702.74856365
76,702.74856365
77,711.17191972
78,728.01863186
79,724.40862212
80,732.83197819
81,709.96858314
82,695.52854416
83,719.59527579
84,684.69851492
85,661.83511987
86,655.81843697
87,619.71833952
88,553.53482753
89,551.12815437
90,523.45141299
91,512.62138376
92,546.31480804
93,509.01137401
94,539.09478855
95,495.77467161
96,530.67143248
97,541.50146171
98,590.83826156
99,600.46495421
100,571.58487625
101,649.80175406
102,619.71833952
103,551.12815437
104,577.60155916
105,595.65160789
106,611.29498345
107,643.78507115
108,595.65160789
109,577.60155916
110,589.63492498
111,607.68497370
112,613.70165661
113,610.09164687
114,632.95504192
115,629.34503217
116,631.75170533
117,635.36171508
118,646.19174431
119,648.59841748
120,657.02177355
121,623.32834926
122,630.54836875
123,620.92167610
124,634.15837850
125,628.14169559
126,637.76838824
127,618.51500294
128,635.36171508
129,602.87162738
130,623.32834926
131,626.93835901
132,589.63492498
133,605.27830054
134,584.82157865
135,554.73816411
136,561.95818360
137,566.77152993
138,577.60155916
139,578.80489574
140,590.83826156
141,564.36485676
142,557.14483728
143,521.04473983
144,575.19488600
145,537.89145197
146,553.53482753
147,599.26161763
148,565.56819335
149,553.53482753
150,540.29812513
151,535.48477881
152,512.62138376
153,516.23139350
154,522.24807641
155,537.89145197
156,502.99469110
157,478.92795947
158,458.47123758
159,470.50460340
160,487.35131554
161,445.23453519
162,451.25121810
163,454.86122784
164,492.16466187
165,494.57133503
166,501.79135452
167,475.31794973
168,478.92795947
169,446.43787177
170,462.08124733
171,435.60784253
172,400.71108167
173,422.37114014
174,399.50774509
175,481.33463264
176,469.30126682
177,481.33463264
178,501.79135452
179,471.70793998
180,459.67457417
181,504.19802769
182,513.82472034
183,541.50146171
184,534.28144222
185,552.33149095
186,494.57133503
187,496.97800820
188,527.06142274
189,494.57133503
190,495.77467161
191,482.53796922
192,516.23139350
193,488.55465212
194,523.45141299
195,509.01137401
196,536.68811539
197,548.72148120
198,558.34817386
199,553.53482753
200,551.12815437
201,583.61824207
202,586.02491523
203,595.65160789
204,644.98840773
205,664.24179304
206,625.73502243
207,612.49832003
208,601.66829079
209,605.27830054
210,594.44827130
211,612.49832003
212,619.71833952
213,770.13541222
214,824.28555839
215,794.20214385
216,748.47535375
217,734.03531477
218,711.17191972
219,685.90185151
220,722.00194895
221,723.20528553
222,706.35857339
223,694.32520758
224,689.51186125
225,722.00194895
226,720.79861237
227,714.78192946
228,685.90185151
229,673.86848569
230,669.05513936
231,623.32834926
232,611.29498345
233,616.10832977
234,635.36171508
235,584.82157865
236,580.00823233
237,637.76838824
238,646.19174431
239,653.41176380
240,601.66829079
241,598.05828105
242,619.71833952
243,583.61824207
244,617.31166635
245,637.76838824
246,617.31166635
247,613.70165661
248,602.87162738
249,566.77152993
250,592.04159814
251,565.56819335
252,519.84140325
253,517.43473008
254,435.60784253
255,458.47123758
256,463.28458391
257,493.36799845
258,470.50460340
259,478.92795947
260,498.18134478
261,489.75798871
262,477.72462289
263,463.28458391
264,487.35131554
265,446.43787177
266,409.13443774
267,419.96446697
268,436.81117912
269,422.37114014
270,451.25121810
271,468.09793024
272,515.02805692
273,495.77467161
274,511.41804717
275,528.26475932
276,506.60470085
277,498.18134478
278,493.36799845
279,470.50460340
280,450.04788151
281,442.82786202
282,438.01451570
283,394.69439876
284,393.49106218
285,365.81432080
286,344.15426233
287,341.74758917
288,354.98429157
289,340.54425259
290,324.90087703
